arquivo,loc,lloc,sloc,comments,multi,blank,average_complexity,maintainability_index
clones/scikit-learn/scikit-learn\sklearn\decomposition\_pca.py,616,195,207,42,250,118,4.083333333333333,38.714601679139435
clones/scikit-learn/scikit-learn\sklearn\decomposition\_sparse_pca.py,362,78,99,2,190,70,2.142857142857143,49.93569272564132
clones/scikit-learn/scikit-learn\sklearn\decomposition\_truncated_svd.py,246,70,67,10,123,47,2.2857142857142856,48.17066110698474
clones/scikit-learn/scikit-learn\sklearn\decomposition\__init__.py,41,13,32,0,5,4,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_dict_learning.py,575,385,443,26,0,114,2.58974358974359,25.912198173661164
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_factor_analysis.py,119,73,79,21,0,20,11.0,66.58436184273783
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_fastica.py,301,195,204,30,12,55,4.0,48.524249017799875
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_incremental_pca.py,401,251,274,50,0,82,1.894736842105263,48.35715714911329
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_kernel_pca.py,324,174,206,45,5,68,2.5,54.08484530311768
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_nmf.py,612,378,448,53,3,109,2.111111111111111,36.52691411714936
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_online_lda.py,372,219,268,35,0,67,1.9565217391304348,46.427614402143
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_pca.py,641,383,453,76,0,127,2.263157894736842,35.46678594869984
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_sparse_pca.py,204,151,156,22,0,34,2.3333333333333335,52.19524420277416
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_truncated_svd.py,206,132,140,15,0,50,1.9230769230769231,52.249505745493124
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\ensemble\setup.py,58,20,41,1,0,16,1.0,75.90685978024172
clones/scikit-learn/scikit-learn\sklearn\ensemble\_bagging.py,1077,321,447,40,352,227,3.2666666666666666,39.607306912831106
clones/scikit-learn/scikit-learn\sklearn\ensemble\_base.py,282,114,118,10,87,61,2.625,60.77487622088359
clones/scikit-learn/scikit-learn\sklearn\ensemble\_forest.py,2376,429,690,39,1188,459,3.275,17.21467168601461
clones/scikit-learn/scikit-learn\sklearn\ensemble\_gb.py,1708,455,577,71,757,298,3.488372093023256,17.85669031838321
clones/scikit-learn/scikit-learn\sklearn\ensemble\_gb_losses.py,866,325,335,19,340,167,1.5151515151515151,33.924767391464925
clones/scikit-learn/scikit-learn\sklearn\ensemble\_iforest.py,499,111,159,32,212,98,2.1666666666666665,48.6309599184823
clones/scikit-learn/scikit-learn\sklearn\ensemble\_stacking.py,709,182,224,22,338,121,2.48,40.01311261810177
clones/scikit-learn/scikit-learn\sklearn\ensemble\_voting.py,521,139,146,10,260,101,2.1818181818181817,39.293131697583156
clones/scikit-learn/scikit-learn\sklearn\ensemble\_weight_boosting.py,1175,310,354,64,500,257,2.903225806451613,25.709514539323152
clones/scikit-learn/scikit-learn\sklearn\ensemble\__init__.py,40,22,31,3,4,3,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_bagging.py,909,401,634,78,3,191,2.1842105263157894,36.768260284252676
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_base.py,127,71,85,14,3,26,5.25,66.33829908431106
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_common.py,204,98,158,20,0,26,5.4,56.70828528337594
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_forest.py,1379,789,915,131,3,333,2.3875,16.683287323603306
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_gradient_boosting.py,1349,766,916,157,8,274,2.611940298507463,20.53103405074028
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_gradient_boosting_loss_functions.py,313,205,210,46,3,54,4.636363636363637,47.59994926283965
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_iforest.py,346,197,222,41,3,72,2.9375,47.702500955156665
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_stacking.py,502,241,386,38,0,77,2.3333333333333335,43.6296842147623
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_voting.py,543,301,421,17,0,91,2.0,33.4582478439122
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_weight_boosting.py,580,323,375,69,9,123,3.3,41.05277470486023
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\binning.py,297,96,105,17,131,44,4.833333333333333,53.69748931118599
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\gradient_boosting.py,1477,471,672,109,490,212,4.27027027027027,25.23532695164093
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\grower.py,619,271,349,42,146,83,4.3125,45.736061084889606
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\loss.py,426,171,187,59,92,85,1.4054054054054055,53.717227906340206
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\predictor.py,108,31,28,1,59,18,1.1428571428571428,100.0
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\__init__.py,5,1,0,0,4,1,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_binning.py,420,220,302,30,0,94,2.9047619047619047,38.31095053101952
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_bitset.py,58,31,49,0,0,9,6.0,54.413993128837895
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_compare_lightgbm.py,220,101,138,41,0,42,6.666666666666667,60.716700004522565
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_gradient_boosting.py,980,460,651,186,0,171,2.638888888888889,37.47999678929487
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_grower.py,531,271,352,71,5,106,6.142857142857143,37.55081814315805
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_histogram.py,202,131,164,8,0,30,3.25,53.64474997037516
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_loss.py,333,192,232,50,2,56,4.2,49.78502470556506
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_monotonic_contraints.py,347,163,210,91,0,53,3.7777777777777777,55.22418808261652
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_predictor.py,162,82,109,19,0,34,2.3333333333333335,66.51043302640296
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_splitting.py,731,282,585,206,0,95,6.125,45.71996809215311
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_warm_start.py,206,104,138,35,0,38,2.625,63.07376187145212
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\experimental\enable_halving_search_cv.py,35,6,10,1,15,9,0.0,92.69340499498827
clones/scikit-learn/scikit-learn\sklearn\experimental\enable_hist_gradient_boosting.py,36,6,11,1,15,9,0.0,95.67170184112172
clones/scikit-learn/scikit-learn\sklearn\experimental\enable_iterative_imputer.py,20,5,4,1,10,5,0.0,71.38796113129203
clones/scikit-learn/scikit-learn\sklearn\experimental\__init__.py,7,1,0,0,6,1,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\experimental\tests\test_enable_hist_gradient_boosting.py,45,10,28,5,0,11,1.0,100.0
clones/scikit-learn/scikit-learn\sklearn\experimental\tests\test_enable_iterative_imputer.py,39,10,23,5,0,10,1.0,100.0
clones/scikit-learn/scikit-learn\sklearn\experimental\tests\test_enable_successive_halving.py,43,10,27,5,0,10,1.0,100.0
clones/scikit-learn/scikit-learn\sklearn\experimental\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\externals\conftest.py,7,2,2,4,0,1,1.0,100.0
clones/scikit-learn/scikit-learn\sklearn\externals\_arff.py,1125,529,565,100,235,218,3.611940298507463,23.09139140720655
clones/scikit-learn/scikit-learn\sklearn\externals\_lobpcg.py,727,388,382,50,151,144,8.666666666666666,39.305348440419415
clones/scikit-learn/scikit-learn\sklearn\externals\_pep562.py,58,23,18,0,22,15,2.25,100.0
clones/scikit-learn/scikit-learn\sklearn\externals\_pilutil.py,504,169,171,20,226,90,9.166666666666666,40.21076524492044
clones/scikit-learn/scikit-learn\sklearn\externals\__init__.py,5,1,0,0,3,2,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\image.py,550,196,204,16,235,94,3.066666666666667,44.462026953187326
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\setup.py,21,13,16,0,0,5,3.0,66.96033565031739
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\text.py,1878,596,656,56,817,346,3.2153846153846155,10.279610521861459
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\_dict_vectorizer.py,426,174,179,15,152,79,5.833333333333333,51.028228348596805
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\_hash.py,173,52,56,6,78,33,2.75,60.69363049905472
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\_stop_words.py,45,1,42,3,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\__init__.py,13,6,6,0,5,2,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\tests\test_dict_vectorizer.py,167,111,121,9,0,37,4.444444444444445,48.78979668129098
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\tests\test_feature_hasher.py,171,110,121,8,0,43,3.6363636363636362,47.05685240197782
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\tests\test_image.py,335,241,240,24,0,73,2.4347826086956523,37.16611115610653
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\feature_selection\_base.py,206,79,93,8,75,29,4.0,66.38150219963482
clones/scikit-learn/scikit-learn\sklearn\feature_selection\_from_model.py,289,102,119,7,113,49,3.5555555555555554,60.08024455806403
clones/scikit-learn/scikit-learn\sklearn\feature_selection\_mutual_info.py,449,134,131,7,226,85,4.285714285714286,41.39307294113147
clones/scikit-learn/scikit-learn\sklearn\feature_selection\_rfe.py,634,172,190,41,288,117,2.176470588235294,40.6547413345443
clones/scikit-learn/scikit-learn\sklearn\feature_selection\_sequential.py,213,66,85,6,87,35,3.3333333333333335,65.76138117596412
clones/scikit-learn/scikit-learn\sklearn\feature_selection\_univariate_selection.py,840,222,220,36,417,167,2.121212121212121,25.073641970631254
clones/scikit-learn/scikit-learn\sklearn\feature_selection\_variance_threshold.py,103,36,36,5,41,22,2.6,70.79331774975843
clones/scikit-learn/scikit-learn\sklearn\feature_selection\__init__.py,49,19,35,0,5,9,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\test_base.py,119,81,80,10,0,28,2.0,62.07177038779777
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\test_chi2.py,96,55,57,13,4,21,1.5,78.29826034934406
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\test_feature_select.py,669,425,463,84,3,122,2.4411764705882355,37.274226580354046
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\test_from_model.py,389,237,283,22,0,85,1.9,41.00076036338696
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\test_mutual_info.py,209,111,127,37,0,45,2.25,58.66709725342363
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\test_rfe.py,490,309,337,52,6,98,2.2962962962962963,41.51517674841274
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\test_sequential.py,134,80,96,17,0,26,1.625,66.11903639290605
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\test_variance_threshold.py,60,33,36,8,0,16,2.25,80.63501353552299
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\kernels.py,2312,731,754,44,1094,412,2.4262295081967213,0.0
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\_gpc.py,807,240,293,68,327,133,4.733333333333333,35.88023335978542
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\_gpr.py,520,189,218,42,185,87,6.625,47.98201655744276
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\__init__.py,19,5,5,5,4,5,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\tests\test_gpc.py,249,129,176,19,0,54,1.8461538461538463,50.533393755608465
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\tests\test_gpr.py,545,275,344,55,25,122,2.04,44.638300984780216
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\tests\test_kernels.py,364,208,248,57,0,63,3.5294117647058822,45.52828060313132
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\tests\_mini_sequence_kernel.py,51,30,38,0,4,9,3.25,72.87162359396613
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\impute\_base.py,845,350,395,46,244,156,4.84,36.145157802860574
clones/scikit-learn/scikit-learn\sklearn\impute\_iterative.py,758,236,309,19,306,124,5.7272727272727275,42.94915989237757
clones/scikit-learn/scikit-learn\sklearn\impute\_knn.py,301,102,116,22,104,59,3.2,62.39411225105821
clones/scikit-learn/scikit-learn\sklearn\impute\__init__.py,16,7,10,3,0,3,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\impute\tests\test_base.py,88,64,64,0,0,24,1.2352941176470589,100.0
clones/scikit-learn/scikit-learn\sklearn\impute\tests\test_common.py,115,61,83,11,0,22,1.0,73.21988095688587
clones/scikit-learn/scikit-learn\sklearn\impute\tests\test_impute.py,1476,742,1101,108,5,275,2.433333333333333,18.708917000551686
clones/scikit-learn/scikit-learn\sklearn\impute\tests\test_knn.py,641,241,502,31,0,108,1.2666666666666666,40.885806234045525
clones/scikit-learn/scikit-learn\sklearn\impute\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\inspection\setup.py,17,10,10,0,0,7,1.0,73.1756852057256
clones/scikit-learn/scikit-learn\sklearn\inspection\_partial_dependence.py,522,160,232,49,163,79,16.25,49.3287443913705
clones/scikit-learn/scikit-learn\sklearn\inspection\_permutation_importance.py,156,44,47,11,68,28,2.6666666666666665,65.13160783587153
clones/scikit-learn/scikit-learn\sklearn\inspection\__init__.py,16,6,10,0,0,5,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\inspection\tests\test_partial_dependence.py,719,320,520,87,3,114,2.5,42.08673489961481
clones/scikit-learn/scikit-learn\sklearn\inspection\tests\test_permutation_importance.py,437,215,255,97,0,86,3.6363636363636362,51.94155248558893
clones/scikit-learn/scikit-learn\sklearn\inspection\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\inspection\_plot\partial_dependence.py,989,267,436,40,385,137,9.777777777777779,39.95864158362617
clones/scikit-learn/scikit-learn\sklearn\inspection\_plot\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\inspection\_plot\tests\test_plot_partial_dependence.py,590,303,461,31,0,97,6.944444444444445,22.89951642022206
clones/scikit-learn/scikit-learn\sklearn\inspection\_plot\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\linear_model\setup.py,44,21,29,2,0,13,2.0,77.8806219097497
clones/scikit-learn/scikit-learn\sklearn\linear_model\_base.py,642,245,258,38,226,119,3.9,44.610786499115484
clones/scikit-learn/scikit-learn\sklearn\linear_model\_bayes.py,694,225,257,41,261,134,3.6666666666666665,42.06238202287903
clones/scikit-learn/scikit-learn\sklearn\linear_model\_coordinate_descent.py,2458,558,661,99,1198,499,4.162790697674419,3.8626880030406694
clones/scikit-learn/scikit-learn\sklearn\linear_model\_huber.py,307,101,108,20,121,58,4.5,53.07271710488372
clones/scikit-learn/scikit-learn\sklearn\linear_model\_least_angle.py,1904,514,604,97,844,370,6.136363636363637,15.725930481308923
clones/scikit-learn/scikit-learn\sklearn\linear_model\_logistic.py,2096,654,768,100,854,376,8.714285714285714,13.035665549124616
clones/scikit-learn/scikit-learn\sklearn\linear_model\_omp.py,919,330,344,20,392,169,9.272727272727273,31.961237361189973
clones/scikit-learn/scikit-learn\sklearn\linear_model\_passive_aggressive.py,470,40,94,2,277,97,2.125,39.553672458347734
clones/scikit-learn/scikit-learn\sklearn\linear_model\_perceptron.py,171,7,18,2,110,41,1.5,100.0
clones/scikit-learn/scikit-learn\sklearn\linear_model\_ransac.py,512,173,215,25,173,100,7.285714285714286,50.307788779194716
clones/scikit-learn/scikit-learn\sklearn\linear_model\_ridge.py,1971,709,809,93,701,368,3.45,15.423056274115938
clones/scikit-learn/scikit-learn\sklearn\linear_model\_sag.py,344,92,117,16,146,64,11.0,53.66751033852424
clones/scikit-learn/scikit-learn\sklearn\linear_model\_stochastic_gradient.py,1595,500,704,52,555,283,3.1458333333333335,27.121996084228364
clones/scikit-learn/scikit-learn\sklearn\linear_model\_theil_sen.py,400,133,145,10,172,76,4.0,52.00583057517609
clones/scikit-learn/scikit-learn\sklearn\linear_model\__init__.py,80,18,70,3,3,4,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_base.py,610,424,448,38,0,126,3.869565217391304,27.209642458337783
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_bayes.py,284,159,162,42,13,66,1.4,58.810056806143535
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_coordinate_descent.py,1216,757,861,133,4,231,2.7547169811320753,22.441346790235066
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_huber.py,211,127,139,26,0,46,1.6363636363636365,56.67661743954604
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_least_angle.py,776,418,491,149,7,135,2.7222222222222223,36.725919068133756
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_logistic.py,1871,1056,1311,212,18,335,3.0,12.099394189038927
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_omp.py,232,167,175,11,0,46,2.4444444444444446,42.38828872514357
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_passive_aggressive.py,281,190,208,11,0,62,3.6842105263157894,35.888700073382864
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_perceptron.py,91,65,63,2,0,25,2.0,54.9828159417705
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_ransac.py,515,293,358,36,0,121,2.375,38.0780021598663
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_ridge.py,1393,860,997,111,0,283,2.9833333333333334,12.970861334586628
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_sag.py,848,544,659,35,0,145,2.68,21.804811446287495
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_sgd.py,1627,905,1098,199,0,343,2.116504854368932,15.115284457800252
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_sparse_coordinate_descent.py,300,206,217,28,0,61,2.0714285714285716,48.66094032990605
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_theil_sen.py,284,197,204,31,3,46,1.3333333333333333,51.095121586143264
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\linear_model\_glm\glm.py,674,188,229,28,296,120,2.9523809523809526,41.188656938741396
clones/scikit-learn/scikit-learn\sklearn\linear_model\_glm\link.py,110,49,40,2,31,33,1.2,76.23808460503159
clones/scikit-learn/scikit-learn\sklearn\linear_model\_glm\__init__.py,15,2,12,1,0,2,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\linear_model\_glm\tests\test_glm.py,431,260,308,40,2,71,1.7272727272727273,47.156675027355085
clones/scikit-learn/scikit-learn\sklearn\linear_model\_glm\tests\test_link.py,45,24,29,7,0,8,2.5,80.29353339932538
clones/scikit-learn/scikit-learn\sklearn\linear_model\_glm\tests\__init__.py,1,0,0,1,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\manifold\setup.py,34,15,23,0,0,11,2.0,65.93097563709513
clones/scikit-learn/scikit-learn\sklearn\manifold\_isomap.py,272,61,71,6,135,59,1.2857142857142858,50.48918317883416
clones/scikit-learn/scikit-learn\sklearn\manifold\_locally_linear.py,734,269,277,41,277,141,4.8,40.93041496289169
clones/scikit-learn/scikit-learn\sklearn\manifold\_mds.py,461,123,146,12,211,93,3.75,46.135486314520676
clones/scikit-learn/scikit-learn\sklearn\manifold\_spectral_embedding.py,602,204,228,61,224,89,5.090909090909091,42.9163003666816
clones/scikit-learn/scikit-learn\sklearn\manifold\_t_sne.py,949,279,349,73,360,167,6.5,35.5774681179318
clones/scikit-learn/scikit-learn\sklearn\manifold\__init__.py,13,7,8,0,3,2,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\manifold\tests\test_isomap.py,188,97,121,23,0,44,2.5,59.76152737832768
clones/scikit-learn/scikit-learn\sklearn\manifold\tests\test_locally_linear.py,146,84,100,17,0,30,3.142857142857143,58.776529041145245
clones/scikit-learn/scikit-learn\sklearn\manifold\tests\test_mds.py,85,36,61,8,0,16,1.2,71.48308092287505
clones/scikit-learn/scikit-learn\sklearn\manifold\tests\test_spectral_embedding.py,357,205,261,39,2,55,2.5,47.23808436622221
clones/scikit-learn/scikit-learn\sklearn\manifold\tests\test_t_sne.py,956,581,682,96,9,167,2.26,29.50363507689245
clones/scikit-learn/scikit-learn\sklearn\manifold\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\metrics\pairwise.py,1948,479,549,82,899,427,4.588235294117647,10.051795458637478
clones/scikit-learn/scikit-learn\sklearn\metrics\setup.py,28,16,18,0,0,10,2.0,65.3195580684234
clones/scikit-learn/scikit-learn\sklearn\metrics\_base.py,251,84,95,19,89,48,9.666666666666666,58.64203718765601
clones/scikit-learn/scikit-learn\sklearn\metrics\_classification.py,2506,586,689,72,1301,447,6.916666666666667,0.272782705564521
clones/scikit-learn/scikit-learn\sklearn\metrics\_ranking.py,1717,383,458,64,877,318,5.2105263157894735,12.756746923857008
clones/scikit-learn/scikit-learn\sklearn\metrics\_regression.py,898,188,232,26,467,173,4.333333333333333,26.345398621250766
clones/scikit-learn/scikit-learn\sklearn\metrics\_scorer.py,739,258,359,20,235,124,4.4,44.136136160486764
clones/scikit-learn/scikit-learn\sklearn\metrics\__init__.py,172,79,156,0,4,12,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\metrics\cluster\setup.py,24,14,17,0,0,7,2.0,66.58459231433994
clones/scikit-learn/scikit-learn\sklearn\metrics\cluster\_bicluster.py,86,37,36,0,26,22,1.75,78.62716055792397
clones/scikit-learn/scikit-learn\sklearn\metrics\cluster\_supervised.py,1123,192,208,41,613,260,2.933333333333333,8.2060492090794
clones/scikit-learn/scikit-learn\sklearn\metrics\cluster\_unsupervised.py,363,104,106,10,168,78,2.8333333333333335,47.65747491195872
clones/scikit-learn/scikit-learn\sklearn\metrics\cluster\__init__.py,35,21,27,0,6,2,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\metrics\cluster\tests\test_bicluster.py,50,33,35,1,0,12,5.0,59.02148118536793
clones/scikit-learn/scikit-learn\sklearn\metrics\cluster\tests\test_common.py,213,110,152,30,0,31,3.375,57.681183768375384
clones/scikit-learn/scikit-learn\sklearn\metrics\cluster\tests\test_supervised.py,449,260,334,44,0,75,2.5185185185185186,37.86515517178706
clones/scikit-learn/scikit-learn\sklearn\metrics\cluster\tests\test_unsupervised.py,252,126,165,38,0,47,2.6363636363636362,53.57637004323265
clones/scikit-learn/scikit-learn\sklearn\metrics\cluster\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\metrics\tests\test_classification.py,2360,1174,1717,226,4,418,3.5925925925925926,0.0
clones/scikit-learn/scikit-learn\sklearn\metrics\tests\test_common.py,1531,630,1103,141,14,288,2.261904761904762,28.819672566885
clones/scikit-learn/scikit-learn\sklearn\metrics\tests\test_pairwise.py,1340,829,926,181,0,234,2.689655172413793,21.214891356727996
clones/scikit-learn/scikit-learn\sklearn\metrics\tests\test_ranking.py,1747,956,1291,154,24,277,2.6285714285714286,12.512521977300073
clones/scikit-learn/scikit-learn\sklearn\metrics\tests\test_regression.py,332,208,255,20,0,57,2.3636363636363638,40.79982626206251
clones/scikit-learn/scikit-learn\sklearn\metrics\tests\test_score_objects.py,975,534,676,89,24,181,2.4545454545454546,31.739139718397144
clones/scikit-learn/scikit-learn\sklearn\metrics\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\metrics\_plot\base.py,114,44,50,1,41,23,7.5,73.27310113535314
clones/scikit-learn/scikit-learn\sklearn\metrics\_plot\confusion_matrix.py,274,68,84,1,133,56,5.5,56.89560167939872
clones/scikit-learn/scikit-learn\sklearn\metrics\_plot\det_curve.py,229,48,72,0,107,50,4.25,63.83686232149469
clones/scikit-learn/scikit-learn\sklearn\metrics\_plot\precision_recall_curve.py,225,51,64,0,109,52,4.5,58.22822233912583
clones/scikit-learn/scikit-learn\sklearn\metrics\_plot\roc_curve.py,230,50,60,0,117,53,4.5,53.20891300207351
clones/scikit-learn/scikit-learn\sklearn\metrics\_plot\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\metrics\_plot\tests\test_plot_confusion_matrix.py,336,203,236,16,5,79,3.75,42.02184797710961
clones/scikit-learn/scikit-learn\sklearn\metrics\_plot\tests\test_plot_curve_common.py,103,63,81,4,0,18,1.8333333333333333,59.79456693493768
clones/scikit-learn/scikit-learn\sklearn\metrics\_plot\tests\test_plot_det_curve.py,84,50,65,2,0,18,5.0,57.22083750925951
clones/scikit-learn/scikit-learn\sklearn\metrics\_plot\tests\test_plot_precision_recall.py,240,144,182,17,0,42,4.5,47.80294861359556
clones/scikit-learn/scikit-learn\sklearn\metrics\_plot\tests\test_plot_roc_curve.py,173,101,133,9,0,32,4.666666666666667,50.70076708804695
clones/scikit-learn/scikit-learn\sklearn\metrics\_plot\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\mixture\_base.py,536,206,220,9,194,109,2.423076923076923,46.83132840264806
clones/scikit-learn/scikit-learn\sklearn\mixture\_bayesian_mixture.py,794,200,271,33,334,154,2.0434782608695654,39.30510348687927
clones/scikit-learn/scikit-learn\sklearn\mixture\_gaussian_mixture.py,767,223,255,13,327,166,2.5555555555555554,37.81062835263235
clones/scikit-learn/scikit-learn\sklearn\mixture\__init__.py,10,4,4,0,3,3,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\mixture\tests\test_bayesian_mixture.py,488,241,361,43,0,88,2.375,42.83728451910313
clones/scikit-learn/scikit-learn\sklearn\mixture\tests\test_gaussian_mixture.py,1039,592,789,76,0,178,3.8055555555555554,19.344139087167488
