arquivo,loc,lloc,sloc,comments,multi,blank,average_complexity,maintainability_index
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\test_lfw.py,224,102,152,18,7,45,3.7142857142857144,59.70746792970267
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\test_olivetti_faces.py,27,16,15,1,3,8,8.0,87.4094696765931
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\test_openml.py,1523,818,1162,123,4,237,3.7966101694915255,7.704292428165006
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\test_rcv1.py,68,50,42,9,3,14,13.0,74.31625892459101
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\test_samples_generator.py,674,315,540,12,4,119,4.21875,16.440140662498038
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\test_svmlight_format.py,555,338,396,44,6,111,2.888888888888889,35.8767930754309
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_1\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_1119\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_2\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_292\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_3\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_40589\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_40675\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_40945\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_40966\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_42585\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_561\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_61\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_62\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\decomposition\setup.py,35,15,25,0,0,10,2.0,65.93097563709513
clones/scikit-learn/scikit-learn\sklearn\decomposition\_base.py,163,65,59,10,64,29,2.2857142857142856,61.52902450327969
clones/scikit-learn/scikit-learn\sklearn\decomposition\_dict_learning.py,1926,405,728,52,798,348,4.2592592592592595,27.954384496209848
clones/scikit-learn/scikit-learn\sklearn\decomposition\_factor_analysis.py,456,164,183,14,166,91,2.8181818181818183,51.45026197925388
clones/scikit-learn/scikit-learn\sklearn\decomposition\_fastica.py,728,220,276,21,290,145,3.6875,44.31059361740945
clones/scikit-learn/scikit-learn\sklearn\decomposition\_incremental_pca.py,392,102,135,8,184,64,6.0,51.738436678743724
clones/scikit-learn/scikit-learn\sklearn\decomposition\_kernel_pca.py,567,139,184,43,244,97,2.4285714285714284,45.60248376472499
clones/scikit-learn/scikit-learn\sklearn\decomposition\_lda.py,896,278,351,34,334,174,3.388888888888889,41.36404866145339
clones/scikit-learn/scikit-learn\sklearn\decomposition\_nmf.py,1719,521,702,99,570,344,5.576923076923077,23.174088641361884
clones/scikit-learn/scikit-learn\sklearn\decomposition\_pca.py,674,195,233,42,274,126,4.083333333333333,39.78215358290389
clones/scikit-learn/scikit-learn\sklearn\decomposition\_sparse_pca.py,436,79,136,2,215,81,2.0,56.91285704653438
clones/scikit-learn/scikit-learn\sklearn\decomposition\_truncated_svd.py,280,72,76,10,142,52,2.125,47.45645793563154
clones/scikit-learn/scikit-learn\sklearn\decomposition\__init__.py,48,13,39,0,5,4,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_dict_learning.py,672,406,527,28,0,124,2.5365853658536586,24.578307021081642
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_factor_analysis.py,121,71,80,21,0,21,11.0,66.7526429508649
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_fastica.py,389,232,257,32,26,74,3.6153846153846154,46.60846163004781
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_incremental_pca.py,438,257,307,50,0,85,1.9,47.06633974375798
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_kernel_pca.py,574,260,311,65,79,117,2.230769230769231,50.80585756732306
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_nmf.py,721,386,553,48,3,117,2.037037037037037,33.49431785575498
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_online_lda.py,441,226,333,35,0,70,1.9583333333333333,44.28744422438881
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_pca.py,716,407,509,78,5,137,2.1951219512195124,34.52325965488542
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_sparse_pca.py,220,162,164,22,0,41,2.3076923076923075,50.99063824207667
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_truncated_svd.py,208,132,142,15,0,50,1.9230769230769231,52.14015983606554
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\ensemble\setup.py,79,20,60,1,0,18,1.0,74.33783569449852
clones/scikit-learn/scikit-learn\sklearn\ensemble\_bagging.py,1173,317,503,43,379,238,3.096774193548387,40.59384770010322
clones/scikit-learn/scikit-learn\sklearn\ensemble\_base.py,314,121,129,13,101,65,2.8125,58.77194435054219
clones/scikit-learn/scikit-learn\sklearn\ensemble\_forest.py,2722,451,863,58,1315,486,3.239130434782609,17.649764641204353
clones/scikit-learn/scikit-learn\sklearn\ensemble\_gb.py,1941,459,765,77,780,315,3.5,23.019891320034503
clones/scikit-learn/scikit-learn\sklearn\ensemble\_gb_losses.py,999,325,462,20,340,172,1.5151515151515151,37.64437812109591
clones/scikit-learn/scikit-learn\sklearn\ensemble\_iforest.py,526,111,170,34,222,104,2.25,48.79094544000474
clones/scikit-learn/scikit-learn\sklearn\ensemble\_stacking.py,784,182,260,24,366,130,2.52,42.0854775243942
clones/scikit-learn/scikit-learn\sklearn\ensemble\_voting.py,564,139,160,10,280,110,2.227272727272727,40.1045591582816
clones/scikit-learn/scikit-learn\sklearn\ensemble\_weight_boosting.py,1253,309,405,65,516,267,2.903225806451613,29.009488446499656
clones/scikit-learn/scikit-learn\sklearn\ensemble\__init__.py,47,20,42,0,4,1,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_bagging.py,968,429,689,83,3,190,2.128205128205128,36.07753349700548
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_base.py,131,75,90,14,3,25,5.25,65.35271805713528
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_common.py,255,98,209,20,0,26,5.4,54.53748609015424
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_forest.py,1847,930,1324,142,9,374,2.4269662921348316,10.69234537747853
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_gradient_boosting.py,1463,794,1015,162,8,286,2.550724637681159,19.756996486364322
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_gradient_boosting_loss_functions.py,322,213,219,46,3,54,4.909090909090909,46.30250972259759
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_iforest.py,353,211,223,44,3,75,2.823529411764706,47.55067973668846
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_stacking.py,563,241,446,38,0,78,2.3333333333333335,42.55729417531833
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_voting.py,604,305,479,17,0,94,2.0,32.6333904685997
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_weight_boosting.py,601,333,390,69,9,128,3.090909090909091,40.47817086602786
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\binning.py,316,100,117,17,136,46,4.833333333333333,55.28820132741072
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\gradient_boosting.py,1709,480,854,117,524,218,4.27027027027027,26.499851488215157
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\grower.py,709,274,433,42,151,84,4.3125,45.156267752159415
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\loss.py,466,173,227,59,92,85,1.4054054054054055,54.6304546660017
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\predictor.py,125,31,39,1,63,20,1.1428571428571428,100.0
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\__init__.py,5,1,0,0,4,1,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_binning.py,461,222,343,30,0,94,2.9047619047619047,37.2757865409867
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_bitset.py,64,31,56,0,0,8,6.0,54.413993128837895
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_compare_lightgbm.py,248,102,166,39,0,43,6.666666666666667,58.85858264128638
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_gradient_boosting.py,1080,478,741,189,0,177,2.5526315789473686,36.21305663148446
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_grower.py,569,273,391,71,5,105,6.142857142857143,36.629298045181045
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_histogram.py,239,131,201,8,0,30,3.25,52.47144433942862
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_loss.py,348,194,247,50,0,57,4.2,48.86605338286752
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_monotonic_contraints.py,376,164,238,90,0,54,3.7777777777777777,54.512514084569425
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_predictor.py,187,84,133,19,0,35,2.3333333333333335,64.65542589423296
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_splitting.py,858,284,732,206,0,75,6.125,44.14716009581043
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_warm_start.py,233,103,166,33,0,38,2.625,61.228374593961945
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\experimental\enable_halving_search_cv.py,33,6,8,1,15,9,0.0,84.28010381696862
clones/scikit-learn/scikit-learn\sklearn\experimental\enable_hist_gradient_boosting.py,21,3,7,2,7,5,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\experimental\enable_iterative_imputer.py,20,5,4,1,10,5,0.0,71.38796113129203
clones/scikit-learn/scikit-learn\sklearn\experimental\__init__.py,7,1,0,0,6,1,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\experimental\tests\test_enable_hist_gradient_boosting.py,14,6,9,0,0,4,1.0,100.0
clones/scikit-learn/scikit-learn\sklearn\experimental\tests\test_enable_iterative_imputer.py,39,10,23,5,0,10,1.0,100.0
clones/scikit-learn/scikit-learn\sklearn\experimental\tests\test_enable_successive_halving.py,41,10,25,5,0,10,1.0,100.0
clones/scikit-learn/scikit-learn\sklearn\experimental\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\externals\conftest.py,7,2,2,4,0,1,1.0,100.0
clones/scikit-learn/scikit-learn\sklearn\externals\_arff.py,1107,516,553,95,235,217,3.611940298507463,23.574011632995703
clones/scikit-learn/scikit-learn\sklearn\externals\_lobpcg.py,719,382,373,49,156,141,11.0,39.34370918760916
clones/scikit-learn/scikit-learn\sklearn\externals\_pilutil.py,502,168,170,20,226,89,9.166666666666666,40.0974341495397
clones/scikit-learn/scikit-learn\sklearn\externals\__init__.py,5,1,0,0,3,2,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\externals\_packaging\version.py,527,251,323,74,14,116,2.3333333333333335,38.80681499214412
clones/scikit-learn/scikit-learn\sklearn\externals\_packaging\_structures.py,90,41,40,19,3,28,1.1,85.86983372882145
clones/scikit-learn/scikit-learn\sklearn\externals\_packaging\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\image.py,568,191,208,16,242,100,3.066666666666667,44.52475881049186
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\setup.py,23,13,18,0,0,5,3.0,66.96033565031739
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\text.py,2105,613,785,57,881,373,3.1940298507462686,12.052603652187464
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\_dict_vectorizer.py,460,164,194,15,170,80,5.230769230769231,51.24964014972849
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\_hash.py,190,50,67,6,83,34,2.75,64.46722709564686
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\_stop_words.py,325,1,322,3,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\__init__.py,19,6,12,0,5,2,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\tests\test_dict_vectorizer.py,262,169,178,13,11,59,3.8461538461538463,48.14941471543262
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\tests\test_feature_hasher.py,173,110,123,8,0,43,3.6363636363636362,46.947164301920516
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\tests\test_image.py,370,260,265,27,0,80,2.375,36.517251487728345
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\feature_selection\_base.py,236,87,103,8,89,34,3.25,64.57255708275031
clones/scikit-learn/scikit-learn\sklearn\feature_selection\_from_model.py,328,104,138,7,126,54,3.6666666666666665,60.3986124239649
clones/scikit-learn/scikit-learn\sklearn\feature_selection\_mutual_info.py,464,131,146,7,226,85,4.285714285714286,45.441047511098944
clones/scikit-learn/scikit-learn\sklearn\feature_selection\_rfe.py,764,182,238,44,340,145,2.2222222222222223,42.21299546713241
clones/scikit-learn/scikit-learn\sklearn\feature_selection\_sequential.py,250,66,100,6,103,41,3.3333333333333335,65.82824251355956
clones/scikit-learn/scikit-learn\sklearn\feature_selection\_univariate_selection.py,966,219,219,34,500,213,2.088235294117647,17.598789958404485
clones/scikit-learn/scikit-learn\sklearn\feature_selection\_variance_threshold.py,130,38,40,5,59,27,3.0,63.38309496968322
clones/scikit-learn/scikit-learn\sklearn\feature_selection\__init__.py,53,20,39,0,5,9,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\test_base.py,116,81,76,10,0,29,2.0,62.48191330622629
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\test_chi2.py,91,55,52,13,4,21,1.5,78.92145581908468
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\test_feature_select.py,841,442,626,85,3,130,2.4571428571428573,34.04484745768968
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\test_from_model.py,430,236,324,21,0,85,1.9,39.79150732516619
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\test_mutual_info.py,195,111,114,37,0,44,2.25,59.409008367112385
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\test_rfe.py,614,370,420,62,6,129,2.7586206896551726,36.364758038321625
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\test_sequential.py,176,92,128,19,0,33,1.6,62.74065995558252
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\test_variance_threshold.py,72,40,44,8,0,19,2.0,76.33732265084797
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\kernels.py,2385,731,818,44,1094,421,2.4262295081967213,0.0
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\_gpc.py,876,238,343,68,338,140,4.733333333333333,39.00637057030252
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\_gpr.py,620,190,253,70,203,96,6.75,47.2582917355606
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\__init__.py,18,5,4,5,4,5,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\tests\test_gpc.py,262,131,189,19,0,54,1.8461538461538463,49.840994773404006
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\tests\test_gpr.py,684,322,441,57,43,141,1.7666666666666666,43.12657359490415
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\tests\test_kernels.py,395,211,278,58,0,63,3.5294117647058822,44.61679323495145
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\tests\_mini_sequence_kernel.py,50,30,36,0,4,10,3.25,73.28995406177313
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\impute\_base.py,1016,373,480,47,308,177,4.620689655172414,33.507809601379186
clones/scikit-learn/scikit-learn\sklearn\impute\_iterative.py,800,242,319,19,328,134,5.333333333333333,42.00590082075294
clones/scikit-learn/scikit-learn\sklearn\impute\_knn.py,365,107,138,22,135,70,2.6666666666666665,60.954246567930724
clones/scikit-learn/scikit-learn\sklearn\impute\__init__.py,12,7,6,3,0,3,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\impute\tests\test_base.py,89,64,65,0,0,24,1.2352941176470589,100.0
clones/scikit-learn/scikit-learn\sklearn\impute\tests\test_common.py,163,79,125,11,0,27,1.2,67.4746794696798
clones/scikit-learn/scikit-learn\sklearn\impute\tests\test_impute.py,1588,794,1183,119,5,295,2.3692307692307693,17.679215583296656
clones/scikit-learn/scikit-learn\sklearn\impute\tests\test_knn.py,562,241,423,31,0,108,1.2666666666666666,42.04143122839114
clones/scikit-learn/scikit-learn\sklearn\impute\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\inspection\setup.py,18,10,10,0,0,8,1.0,73.1756852057256
clones/scikit-learn/scikit-learn\sklearn\inspection\_partial_dependence.py,494,148,230,44,146,75,15.0,52.026495944656496
clones/scikit-learn/scikit-learn\sklearn\inspection\_permutation_importance.py,284,71,114,12,111,46,4.75,66.58444022734874
clones/scikit-learn/scikit-learn\sklearn\inspection\__init__.py,16,6,10,0,0,5,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\inspection\tests\test_partial_dependence.py,781,308,587,85,3,110,2.4347826086956523,41.89065604838711
clones/scikit-learn/scikit-learn\sklearn\inspection\tests\test_permutation_importance.py,542,242,344,100,3,96,3.3846153846153846,48.97828621928166
clones/scikit-learn/scikit-learn\sklearn\inspection\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\inspection\_plot\partial_dependence.py,1410,281,583,42,603,191,8.181818181818182,37.18528352116772
clones/scikit-learn/scikit-learn\sklearn\inspection\_plot\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\inspection\_plot\tests\test_plot_partial_dependence.py,783,329,639,35,3,106,6.571428571428571,19.520961625063467
clones/scikit-learn/scikit-learn\sklearn\inspection\_plot\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\linear_model\setup.py,49,21,33,2,0,14,2.0,77.02035223817727
clones/scikit-learn/scikit-learn\sklearn\linear_model\_base.py,880,291,390,44,292,152,4.454545454545454,41.02883040027093
clones/scikit-learn/scikit-learn\sklearn\linear_model\_bayes.py,778,225,299,41,288,149,3.6666666666666665,43.328724514809394
clones/scikit-learn/scikit-learn\sklearn\linear_model\_coordinate_descent.py,3095,585,1040,144,1340,569,3.9574468085106385,13.23291288260468
clones/scikit-learn/scikit-learn\sklearn\linear_model\_huber.py,342,99,124,20,134,64,4.5,54.44791265636782
clones/scikit-learn/scikit-learn\sklearn\linear_model\_least_angle.py,2281,528,806,97,969,414,6.130434782608695,19.12294100250931
clones/scikit-learn/scikit-learn\sklearn\linear_model\_logistic.py,2393,656,996,100,900,399,8.714285714285714,16.965832222528718
clones/scikit-learn/scikit-learn\sklearn\linear_model\_omp.py,1062,327,445,20,420,183,9.272727272727273,35.42934500074141
clones/scikit-learn/scikit-learn\sklearn\linear_model\_passive_aggressive.py,550,37,149,2,296,103,2.125,58.564425883102565
clones/scikit-learn/scikit-learn\sklearn\linear_model\_perceptron.py,207,5,43,2,118,44,1.5,100.0
clones/scikit-learn/scikit-learn\sklearn\linear_model\_quantile.py,290,72,145,30,73,43,10.0,66.03045801507918
clones/scikit-learn/scikit-learn\sklearn\linear_model\_ransac.py,619,179,423,29,64,105,7.714285714285714,46.802808792075
clones/scikit-learn/scikit-learn\sklearn\linear_model\_ridge.py,2408,763,1073,100,803,431,3.625,13.478740586225578
clones/scikit-learn/scikit-learn\sklearn\linear_model\_sag.py,374,90,147,16,146,64,11.0,59.022571391053795
clones/scikit-learn/scikit-learn\sklearn\linear_model\_stochastic_gradient.py,2485,589,1283,65,756,378,3.4339622641509435,22.74946355989726
clones/scikit-learn/scikit-learn\sklearn\linear_model\_theil_sen.py,447,131,173,10,185,82,4.0,54.41002558780786
clones/scikit-learn/scikit-learn\sklearn\linear_model\__init__.py,102,19,92,3,3,4,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_base.py,753,496,548,62,0,145,4.2,25.512011655506797
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_bayes.py,290,160,167,43,13,66,1.4,58.672463464917975
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_common.py,72,39,58,7,0,7,11.0,69.0835670177556
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_coordinate_descent.py,1766,1034,1269,184,14,310,2.746268656716418,14.608188107709921
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_huber.py,211,127,139,26,0,46,1.6363636363636365,56.67661743954604
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_least_angle.py,983,511,657,160,14,160,2.7560975609756095,31.784720954750522
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_logistic.py,2258,1105,1675,215,18,355,2.898550724637681,10.192416190412379
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_omp.py,271,186,206,16,0,49,2.526315789473684,42.490014432679665
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_passive_aggressive.py,318,199,246,10,0,61,3.6315789473684212,33.86082621020623
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_perceptron.py,90,65,64,2,0,23,2.0,54.90380839980468
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_quantile.py,244,134,185,25,3,32,2.6,51.4900114050563
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_ransac.py,641,329,464,38,4,135,2.269230769230769,36.16661606949816
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_ridge.py,1740,1019,1272,128,10,323,2.914285714285714,8.43860492946475
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_sag.py,1006,549,817,35,0,145,2.68,20.439267882873494
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_sgd.py,2146,1113,1551,208,5,394,2.2752293577981653,6.618817929064426
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_sparse_coordinate_descent.py,336,210,250,29,0,63,2.0714285714285716,47.63427839460344
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_theil_sen.py,287,204,206,31,3,47,1.3333333333333333,50.68434468111172
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\linear_model\_glm\glm.py,819,190,313,28,332,142,2.9523809523809526,46.02523059483849
clones/scikit-learn/scikit-learn\sklearn\linear_model\_glm\link.py,110,49,40,2,31,33,1.2,76.23808460503159
clones/scikit-learn/scikit-learn\sklearn\linear_model\_glm\__init__.py,15,2,12,1,0,2,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\linear_model\_glm\tests\test_glm.py,462,261,339,41,0,71,1.7272727272727273,46.16077949023878
clones/scikit-learn/scikit-learn\sklearn\linear_model\_glm\tests\test_link.py,43,24,27,7,0,8,2.5,80.84485689490816
clones/scikit-learn/scikit-learn\sklearn\linear_model\_glm\tests\__init__.py,1,0,0,1,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\manifold\setup.py,39,15,27,0,0,12,2.0,65.93097563709513
clones/scikit-learn/scikit-learn\sklearn\manifold\_isomap.py,365,74,123,13,158,70,2.0,59.39290187690605
clones/scikit-learn/scikit-learn\sklearn\manifold\_locally_linear.py,799,266,315,41,297,148,4.8,42.27599827303537
clones/scikit-learn/scikit-learn\sklearn\manifold\_mds.py,548,120,198,12,239,100,3.75,51.47694420788485
clones/scikit-learn/scikit-learn\sklearn\manifold\_spectral_embedding.py,680,203,267,65,251,97,5.090909090909091,44.15924387321982
clones/scikit-learn/scikit-learn\sklearn\manifold\_t_sne.py,1133,295,479,80,396,178,7.25,37.78575783066067
clones/scikit-learn/scikit-learn\sklearn\manifold\__init__.py,21,7,16,0,3,2,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\manifold\tests\test_isomap.py,214,108,140,26,0,48,2.2,58.5536543881884
clones/scikit-learn/scikit-learn\sklearn\manifold\tests\test_locally_linear.py,161,85,110,20,0,32,3.142857142857143,59.21559029578914
clones/scikit-learn/scikit-learn\sklearn\manifold\tests\test_mds.py,68,36,44,8,0,16,1.2,74.14579147290823
clones/scikit-learn/scikit-learn\sklearn\manifold\tests\test_spectral_embedding.py,491,236,379,42,9,62,2.5,43.84638451240358
clones/scikit-learn/scikit-learn\sklearn\manifold\tests\test_t_sne.py,1287,663,955,133,13,183,2.309090909090909,26.556753571045146
clones/scikit-learn/scikit-learn\sklearn\manifold\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\metrics\pairwise.py,2053,484,635,78,913,433,4.628571428571429,13.898288763220181
clones/scikit-learn/scikit-learn\sklearn\metrics\setup.py,37,18,25,0,0,12,2.0,64.20371878325767
clones/scikit-learn/scikit-learn\sklearn\metrics\_base.py,251,84,95,19,89,48,9.666666666666666,58.64203718765601
clones/scikit-learn/scikit-learn\sklearn\metrics\_classification.py,2690,574,807,75,1364,447,7.083333333333333,4.236562023360576
clones/scikit-learn/scikit-learn\sklearn\metrics\_ranking.py,1772,381,493,66,894,319,5.368421052631579,14.53651002967713
clones/scikit-learn/scikit-learn\sklearn\metrics\_regression.py,1108,214,281,28,588,211,4.285714285714286,22.126206809233473
clones/scikit-learn/scikit-learn\sklearn\metrics\_scorer.py,793,252,406,20,240,126,4.36,44.83138252492732
