arquivo,loc,lloc,sloc,comments,multi,blank,average_complexity,maintainability_index
clones/scikit-learn/scikit-learn\sklearn\datasets\images\__init__.py,2,0,0,2,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\test_20news.py,143,84,92,16,6,29,5.714285714285714,58.78989192793681
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\test_arff_parser.py,284,65,243,4,0,33,3.2,51.25788924477268
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\test_base.py,658,356,507,30,2,117,4.787878787878788,17.312041518603603
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\test_california_housing.py,38,23,22,3,3,10,3.3333333333333335,83.97173287891871
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\test_common.py,136,75,103,6,0,28,4.111111111111111,52.60845050776087
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\test_covtype.py,55,34,33,2,3,17,5.333333333333333,70.842951097278
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\test_kddcup99.py,89,38,63,0,6,19,2.3333333333333335,67.53919701283496
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\test_lfw.py,229,88,151,21,11,45,2.75,61.63360148119143
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\test_olivetti_faces.py,26,16,15,1,3,7,8.0,87.4094696765931
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\test_openml.py,1618,602,1308,78,36,204,2.872340425531915,20.902926934613884
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\test_rcv1.py,71,49,43,9,3,16,13.0,74.33620780742771
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\test_samples_generator.py,686,302,551,14,4,118,4.4375,16.276592675628272
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\test_svmlight_format.py,613,372,429,51,14,121,2.6774193548387095,36.000568046057175
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_1\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_1119\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_1590\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_2\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_292\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_3\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_40589\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_40675\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_40945\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_40966\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_42074\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_42585\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_561\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_61\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\tests\data\openml\id_62\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\decomposition\_base.py,202,79,86,13,64,37,2.25,64.43757713820456
clones/scikit-learn/scikit-learn\sklearn\decomposition\_dict_learning.py,2275,457,911,58,885,414,3.2432432432432434,28.572259372904067
clones/scikit-learn/scikit-learn\sklearn\decomposition\_factor_analysis.py,457,160,189,13,166,88,2.5454545454545454,52.85100474633375
clones/scikit-learn/scikit-learn\sklearn\decomposition\_fastica.py,804,234,310,28,318,153,3.411764705882353,43.81531713961361
clones/scikit-learn/scikit-learn\sklearn\decomposition\_incremental_pca.py,420,113,156,8,185,70,6.2,54.2898689435049
clones/scikit-learn/scikit-learn\sklearn\decomposition\_kernel_pca.py,576,131,198,36,244,96,2.8181818181818183,49.633766587568886
clones/scikit-learn/scikit-learn\sklearn\decomposition\_lda.py,958,284,385,38,351,182,3.2777777777777777,42.203030650121946
clones/scikit-learn/scikit-learn\sklearn\decomposition\_nmf.py,2422,676,1007,114,808,485,5.026315789473684,15.322047249583889
clones/scikit-learn/scikit-learn\sklearn\decomposition\_pca.py,854,252,316,105,295,140,5.166666666666667,36.70979014038353
clones/scikit-learn/scikit-learn\sklearn\decomposition\_sparse_pca.py,548,101,205,3,231,104,1.5384615384615385,62.2286597308168
clones/scikit-learn/scikit-learn\sklearn\decomposition\_truncated_svd.py,321,77,103,9,151,57,2.125,56.85188296468281
clones/scikit-learn/scikit-learn\sklearn\decomposition\__init__.py,54,13,44,2,4,4,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_dict_learning.py,974,465,780,58,0,142,2.6595744680851063,22.671379156320654
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_factor_analysis.py,109,62,71,19,0,20,11.0,68.18185231592811
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_fastica.py,457,264,302,60,20,76,4.066666666666666,43.900147747213296
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_incremental_pca.py,486,282,335,64,0,94,1.8181818181818181,47.12310755277774
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_kernel_pca.py,566,252,308,62,80,115,2.391304347826087,50.92725002407288
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_nmf.py,1038,524,797,80,3,158,1.95,29.769540465196034
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_online_lda.py,482,253,371,34,0,72,1.96,41.922475522991746
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_pca.py,1146,616,847,126,5,187,2.8125,23.872898503844056
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_sparse_pca.py,359,227,266,27,7,64,2.1052631578947367,46.374684964670564
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\test_truncated_svd.py,212,130,147,15,0,49,1.8461538461538463,52.32376671336002
clones/scikit-learn/scikit-learn\sklearn\decomposition\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\ensemble\_bagging.py,1330,359,613,56,399,251,3.212121212121212,38.620629467010765
clones/scikit-learn/scikit-learn\sklearn\ensemble\_base.py,301,111,121,14,101,59,2.4705882352941178,59.77964603251866
clones/scikit-learn/scikit-learn\sklearn\ensemble\_forest.py,2994,494,980,62,1421,531,3.204081632653061,16.97167397222321
clones/scikit-learn/scikit-learn\sklearn\ensemble\_gb.py,2187,547,878,130,856,325,3.5434782608695654,20.069375681397645
clones/scikit-learn/scikit-learn\sklearn\ensemble\_iforest.py,673,129,239,40,272,126,2.0,51.67181499043157
clones/scikit-learn/scikit-learn\sklearn\ensemble\_stacking.py,1175,282,431,48,505,188,3.433333333333333,35.481712241324
clones/scikit-learn/scikit-learn\sklearn\ensemble\_voting.py,757,185,251,19,343,142,2.68,42.322431293508544
clones/scikit-learn/scikit-learn\sklearn\ensemble\_weight_boosting.py,1168,267,381,37,504,245,2.7777777777777777,33.32477465820308
clones/scikit-learn/scikit-learn\sklearn\ensemble\__init__.py,45,11,39,2,0,3,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_bagging.py,977,412,703,76,5,188,2.0476190476190474,35.58374751705952
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_base.py,109,60,75,10,3,22,9.5,66.76245389900437
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_common.py,262,92,217,21,0,24,5.4,55.2204729329014
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_forest.py,1864,972,1352,138,32,346,3.1739130434782608,7.642401678686083
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_gradient_boosting.py,1711,883,1220,152,33,308,3.0144927536231885,12.211366208653244
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_iforest.py,393,226,246,37,15,86,2.3,46.891629146223
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_stacking.py,1019,376,804,60,20,133,2.515151515151515,34.46424565173216
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_voting.py,787,370,617,23,2,126,2.0,30.315059144012817
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\test_weight_boosting.py,639,339,406,72,19,138,2.875,41.25009577728952
clones/scikit-learn/scikit-learn\sklearn\ensemble\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\binning.py,332,104,130,19,136,47,5.166666666666667,56.380067395102074
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\gradient_boosting.py,2282,632,1137,155,701,291,4.377777777777778,17.93013388523576
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\grower.py,807,276,447,54,218,88,3.764705882352941,46.322229655798004
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\predictor.py,146,36,48,12,61,23,1.375,76.14143946646371
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\utils.py,149,46,105,12,11,23,18.0,68.34328079012649
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\__init__.py,8,1,0,2,4,2,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_binning.py,489,230,360,35,0,99,2.909090909090909,36.88179913356242
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_bitset.py,64,31,56,0,0,8,6.0,54.413993128837895
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_compare_lightgbm.py,291,111,202,47,0,42,8.0,57.109754578032344
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_gradient_boosting.py,1664,759,1155,255,8,265,2.6481481481481484,24.71414433606733
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_grower.py,650,308,457,76,5,114,6.333333333333333,33.52634417541859
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_histogram.py,239,128,202,8,0,29,3.25,52.66348284633966
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_monotonic_constraints.py,446,210,295,92,0,65,3.8,50.367759278618195
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_predictor.py,187,84,133,19,0,35,2.3333333333333335,64.65542589423296
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_splitting.py,1070,360,900,220,7,98,6.0,38.99571395627034
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_warm_start.py,231,101,167,33,0,35,2.625,61.3652273380066
clones/scikit-learn/scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\experimental\enable_halving_search_cv.py,35,6,8,3,15,9,0.0,79.1281974621459
clones/scikit-learn/scikit-learn\sklearn\experimental\enable_hist_gradient_boosting.py,24,3,7,4,7,6,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\experimental\enable_iterative_imputer.py,23,5,4,3,10,6,0.0,63.51434052429578
clones/scikit-learn/scikit-learn\sklearn\experimental\__init__.py,10,1,0,2,5,3,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\experimental\tests\test_enable_hist_gradient_boosting.py,19,10,13,0,0,5,1.0,100.0
clones/scikit-learn/scikit-learn\sklearn\experimental\tests\test_enable_iterative_imputer.py,51,14,35,5,0,10,1.0,100.0
clones/scikit-learn/scikit-learn\sklearn\experimental\tests\test_enable_successive_halving.py,53,14,37,5,0,10,1.0,100.0
clones/scikit-learn/scikit-learn\sklearn\experimental\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\externals\conftest.py,6,2,2,4,0,0,1.0,100.0
clones/scikit-learn/scikit-learn\sklearn\externals\_arff.py,1107,516,553,95,235,217,3.611940298507463,23.574011632995703
clones/scikit-learn/scikit-learn\sklearn\externals\__init__.py,5,1,0,0,3,2,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\externals\_packaging\version.py,535,251,323,74,20,118,2.3333333333333335,39.28804891991676
clones/scikit-learn/scikit-learn\sklearn\externals\_packaging\_structures.py,90,41,40,19,3,28,1.1,85.86983372882145
clones/scikit-learn/scikit-learn\sklearn\externals\_packaging\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\externals\_scipy\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\externals\_scipy\sparse\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\externals\_scipy\sparse\csgraph\_laplacian.py,557,171,190,5,260,102,4.7272727272727275,42.35506011460956
clones/scikit-learn/scikit-learn\sklearn\externals\_scipy\sparse\csgraph\__init__.py,1,1,1,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\image.py,685,211,277,16,286,106,3.1333333333333333,45.9949222432796
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\text.py,2136,597,834,58,882,359,3.690909090909091,14.980939386306998
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\_dict_vectorizer.py,459,166,199,15,164,81,6.0,52.103654364290904
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\_hash.py,208,52,67,5,100,37,3.1666666666666665,63.10184355405282
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\_stop_words.py,328,1,322,5,0,1,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\__init__.py,18,6,12,2,0,3,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\tests\test_dict_vectorizer.py,261,160,178,8,15,60,3.6923076923076925,48.75543713593243
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\tests\test_feature_hasher.py,160,93,112,6,3,40,3.9,50.203888988231434
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\tests\test_image.py,355,251,255,21,0,78,2.076923076923077,36.001918050280196
clones/scikit-learn/scikit-learn\sklearn\feature_extraction\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\feature_selection\_base.py,267,91,112,9,107,37,3.375,62.39144794306458
clones/scikit-learn/scikit-learn\sklearn\feature_selection\_from_model.py,505,158,231,14,175,85,4.454545454545454,55.28625077961374
clones/scikit-learn/scikit-learn\sklearn\feature_selection\_mutual_info.py,580,134,209,7,269,95,4.0,51.269168021819155
clones/scikit-learn/scikit-learn\sklearn\feature_selection\_rfe.py,989,238,362,40,414,176,2.3333333333333335,46.53745463546489
clones/scikit-learn/scikit-learn\sklearn\feature_selection\_sequential.py,361,90,145,16,138,63,4.142857142857143,60.35695018579542
clones/scikit-learn/scikit-learn\sklearn\feature_selection\_univariate_selection.py,1168,265,296,52,583,237,2.111111111111111,21.262326172570056
clones/scikit-learn/scikit-learn\sklearn\feature_selection\_variance_threshold.py,140,42,47,5,59,30,2.6,67.73128938893262
clones/scikit-learn/scikit-learn\sklearn\feature_selection\__init__.py,50,9,40,2,4,4,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\test_base.py,154,102,102,11,3,37,2.4,58.71668684631629
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\test_chi2.py,93,57,54,13,4,21,1.5,78.33262576444503
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\test_feature_select.py,1018,476,776,99,17,141,2.4324324324324325,33.66319778201625
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\test_from_model.py,690,364,514,33,13,123,2.05,34.21867541486692
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\test_mutual_info.py,270,145,164,39,9,57,2.090909090909091,55.83558536412317
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\test_rfe.py,723,414,479,73,23,150,2.4571428571428573,37.07081450800624
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\test_sequential.py,332,162,223,17,24,69,2.2,52.83435547396878
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\test_variance_threshold.py,72,38,49,9,0,14,2.0,74.02556798451269
clones/scikit-learn/scikit-learn\sklearn\feature_selection\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\frozen\_frozen.py,166,51,49,5,77,35,1.4545454545454546,65.54111947115953
clones/scikit-learn/scikit-learn\sklearn\frozen\__init__.py,6,2,2,2,0,2,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\frozen\tests\test_frozen.py,223,131,163,7,5,45,2.4444444444444446,51.13510637158955
clones/scikit-learn/scikit-learn\sklearn\frozen\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\kernels.py,2410,733,821,57,1102,421,2.4262295081967213,0.0
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\_gpc.py,904,246,360,67,347,143,4.8,39.14315774171775
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\_gpr.py,672,209,290,70,211,103,8.125,45.999410448308026
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\__init__.py,10,5,4,2,0,3,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\tests\test_gpc.py,284,141,210,17,0,56,2.0714285714285716,47.00546738358685
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\tests\test_gpr.py,848,413,534,66,66,180,2.2432432432432434,37.583151140039405
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\tests\test_kernels.py,403,222,287,70,0,61,3.5294117647058822,45.37800199426061
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\tests\_mini_sequence_kernel.py,54,28,39,0,4,11,3.25,73.32609950211256
clones/scikit-learn/scikit-learn\sklearn\gaussian_process\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\impute\_base.py,1134,416,547,61,333,190,5.206896551724138,30.48699962728443
clones/scikit-learn/scikit-learn\sklearn\impute\_iterative.py,1030,277,428,41,400,165,5.357142857142857,39.86493323106942
clones/scikit-learn/scikit-learn\sklearn\impute\_knn.py,411,122,166,24,144,77,2.5,62.67721429908681
clones/scikit-learn/scikit-learn\sklearn\impute\__init__.py,28,11,15,6,0,7,2.0,100.0
clones/scikit-learn/scikit-learn\sklearn\impute\tests\test_base.py,107,78,78,0,0,28,1.2777777777777777,52.63954223153388
clones/scikit-learn/scikit-learn\sklearn\impute\tests\test_common.py,220,118,166,12,3,38,1.8888888888888888,56.64974407339068
clones/scikit-learn/scikit-learn\sklearn\impute\tests\test_impute.py,1935,954,1416,142,39,352,2.5194805194805197,12.960701875643746
clones/scikit-learn/scikit-learn\sklearn\impute\tests\test_knn.py,570,249,433,30,0,107,1.25,41.355807124511784
clones/scikit-learn/scikit-learn\sklearn\impute\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\inspection\_partial_dependence.py,748,164,294,49,291,115,17.75,44.43643128300082
clones/scikit-learn/scikit-learn\sklearn\inspection\_pd_utils.py,68,22,25,5,27,11,5.5,78.961162446327
clones/scikit-learn/scikit-learn\sklearn\inspection\_permutation_importance.py,312,65,138,14,111,48,4.25,71.15259026221926
clones/scikit-learn/scikit-learn\sklearn\inspection\__init__.py,16,6,10,2,0,3,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\inspection\tests\test_partial_dependence.py,1136,452,877,92,22,149,2.8181818181818183,31.647399014001014
clones/scikit-learn/scikit-learn\sklearn\inspection\tests\test_pd_utils.py,47,25,38,0,0,9,1.5,61.09157499089101
clones/scikit-learn/scikit-learn\sklearn\inspection\tests\test_permutation_importance.py,540,235,343,100,3,95,3.4615384615384617,49.072923305941345
clones/scikit-learn/scikit-learn\sklearn\inspection\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\inspection\_plot\decision_boundary.py,416,101,156,10,180,71,9.4,53.778213210539356
clones/scikit-learn/scikit-learn\sklearn\inspection\_plot\partial_dependence.py,1488,376,708,61,534,195,16.555555555555557,29.947926812063166
clones/scikit-learn/scikit-learn\sklearn\inspection\_plot\__init__.py,2,0,0,2,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\inspection\_plot\tests\test_boundary_decision_display.py,606,296,448,26,22,98,2.8260869565217392,37.435363822110276
clones/scikit-learn/scikit-learn\sklearn\inspection\_plot\tests\test_plot_partial_dependence.py,1315,539,1087,36,21,168,6.709677419354839,4.655091596321204
clones/scikit-learn/scikit-learn\sklearn\inspection\_plot\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\linear_model\_base.py,845,284,366,46,276,155,4.55,42.31065743972028
clones/scikit-learn/scikit-learn\sklearn\linear_model\_bayes.py,797,228,329,43,275,149,3.3333333333333335,45.745557873027444
clones/scikit-learn/scikit-learn\sklearn\linear_model\_coordinate_descent.py,3301,622,1162,133,1409,596,3.7346938775510203,14.953893613761432
clones/scikit-learn/scikit-learn\sklearn\linear_model\_huber.py,353,102,132,20,137,64,4.25,55.34270267814202
clones/scikit-learn/scikit-learn\sklearn\linear_model\_least_angle.py,2346,546,882,89,967,413,5.875,20.911640907555302
clones/scikit-learn/scikit-learn\sklearn\linear_model\_linear_loss.py,825,309,371,124,247,88,6.083333333333333,37.293784536644715
clones/scikit-learn/scikit-learn\sklearn\linear_model\_logistic.py,2276,568,1051,108,800,322,11.733333333333333,21.091665856634744
clones/scikit-learn/scikit-learn\sklearn\linear_model\_omp.py,1121,335,487,20,434,185,8.25,36.663133660672564
clones/scikit-learn/scikit-learn\sklearn\linear_model\_passive_aggressive.py,573,48,167,2,294,110,2.375,59.53202348121263
clones/scikit-learn/scikit-learn\sklearn\linear_model\_perceptron.py,226,13,56,2,120,48,1.5,100.0
clones/scikit-learn/scikit-learn\sklearn\linear_model\_quantile.py,296,83,137,35,80,45,8.333333333333334,64.65730037140689
clones/scikit-learn/scikit-learn\sklearn\linear_model\_ransac.py,723,191,475,30,98,123,7.285714285714286,48.69228628312298
clones/scikit-learn/scikit-learn\sklearn\linear_model\_ridge.py,2932,877,1346,110,953,523,3.7567567567567566,6.579769175311036
clones/scikit-learn/scikit-learn\sklearn\linear_model\_sag.py,370,90,147,15,143,64,11.0,59.462762019582414
clones/scikit-learn/scikit-learn\sklearn\linear_model\_stochastic_gradient.py,2635,583,1395,69,785,384,3.72,22.616864317613416
clones/scikit-learn/scikit-learn\sklearn\linear_model\_theil_sen.py,468,137,190,9,189,84,4.0,55.35555559759566
clones/scikit-learn/scikit-learn\sklearn\linear_model\__init__.py,95,17,85,5,0,4,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_base.py,791,534,572,62,5,154,4.32,24.401684789322278
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_bayes.py,297,164,178,42,9,68,1.6666666666666667,56.56009001759341
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_common.py,234,77,200,21,0,19,7.333333333333333,56.34533089843877
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_coordinate_descent.py,1682,1012,1194,165,37,296,2.4776119402985075,18.080880452807076
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_huber.py,216,129,145,26,0,45,1.6363636363636365,56.18239359119644
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_least_angle.py,869,456,589,124,14,150,2.675,32.861341201880045
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_linear_loss.py,491,255,392,28,20,49,4.375,40.48806497570385
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_logistic.py,2418,1163,1759,258,32,372,3.2777777777777777,6.262790087630348
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_omp.py,273,186,208,13,0,51,2.380952380952381,41.01766541316031
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_passive_aggressive.py,278,182,213,10,0,55,3.3333333333333335,36.60381420980396
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_perceptron.py,88,63,62,2,0,23,1.8888888888888888,55.494215280799345
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_quantile.py,283,158,215,28,6,36,3.0,48.81678326498301
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_ransac.py,545,282,398,35,4,108,2.3636363636363638,38.90369145766486
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_ridge.py,2391,1354,1730,167,107,393,3.5569620253164556,0.0
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_sag.py,861,459,700,31,0,124,2.8181818181818183,22.896555031049825
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_sgd.py,2182,1132,1558,206,11,414,2.3063063063063063,6.036326495462099
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_sparse_coordinate_descent.py,384,237,298,29,0,62,2.2857142857142856,44.223288465901554
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\test_theil_sen.py,303,200,221,32,3,47,1.35,50.602439021519494
clones/scikit-learn/scikit-learn\sklearn\linear_model\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\linear_model\_glm\glm.py,907,146,292,54,409,158,2.5294117647058822,45.314327028409515
clones/scikit-learn/scikit-learn\sklearn\linear_model\_glm\_newton_solver.py,616,212,309,105,127,82,4.266666666666667,48.779758510198484
clones/scikit-learn/scikit-learn\sklearn\linear_model\_glm\__init__.py,16,2,12,2,0,2,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\linear_model\_glm\tests\test_glm.py,1110,555,770,152,68,133,4.653846153846154,28.60207155437227
clones/scikit-learn/scikit-learn\sklearn\linear_model\_glm\tests\__init__.py,2,0,0,2,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\manifold\_isomap.py,441,97,188,13,163,78,2.75,62.047799403400575
clones/scikit-learn/scikit-learn\sklearn\manifold\_locally_linear.py,879,269,383,40,307,151,4.181818181818182,45.12095973655117
clones/scikit-learn/scikit-learn\sklearn\manifold\_mds.py,659,129,236,9,300,114,4.714285714285714,49.37115204161936
clones/scikit-learn/scikit-learn\sklearn\manifold\_spectral_embedding.py,777,212,310,70,289,107,5.181818181818182,44.316503782853914
clones/scikit-learn/scikit-learn\sklearn\manifold\_t_sne.py,1218,302,522,78,427,192,5.066666666666666,38.9121244340773
clones/scikit-learn/scikit-learn\sklearn\manifold\__init__.py,22,7,16,2,0,3,0.0,100.0
