arquivo,classe,WMC,DIT,NOC,RFC,CBO,LCOM
clones/django/django\tests\db_functions\math\test_atan2.py,ATan2Tests,4,1,0,13,0,6
clones/django/django\tests\db_functions\math\test_ceil.py,CeilTests,5,1,0,17,0,10
clones/django/django\tests\db_functions\math\test_cos.py,CosTests,5,1,0,18,0,10
clones/django/django\tests\db_functions\math\test_cot.py,CotTests,5,1,0,18,0,10
clones/django/django\tests\db_functions\math\test_degrees.py,DegreesTests,5,1,0,18,0,10
clones/django/django\tests\db_functions\math\test_exp.py,ExpTests,5,1,0,18,0,10
clones/django/django\tests\db_functions\math\test_floor.py,FloorTests,5,1,0,17,0,10
clones/django/django\tests\db_functions\math\test_ln.py,LnTests,5,1,0,18,0,10
clones/django/django\tests\db_functions\math\test_log.py,LogTests,4,1,0,13,0,6
clones/django/django\tests\db_functions\math\test_mod.py,ModTests,4,1,0,14,0,6
clones/django/django\tests\db_functions\math\test_pi.py,PiTests,1,1,0,7,0,0
clones/django/django\tests\db_functions\math\test_power.py,PowerTests,4,1,0,12,0,6
clones/django/django\tests\db_functions\math\test_radians.py,RadiansTests,5,1,0,18,0,10
clones/django/django\tests\db_functions\math\test_random.py,RandomTests,1,1,0,8,0,0
clones/django/django\tests\db_functions\math\test_round.py,RoundTests,14,1,0,29,0,91
clones/django/django\tests\db_functions\math\test_sign.py,SignTests,5,1,0,16,0,10
clones/django/django\tests\db_functions\math\test_sin.py,SinTests,5,1,0,18,0,10
clones/django/django\tests\db_functions\math\test_sqrt.py,SqrtTests,5,1,0,18,0,10
clones/django/django\tests\db_functions\math\test_tan.py,TanTests,5,1,0,18,0,10
clones/django/django\tests\db_functions\migrations\0001_setup_extensions.py,Migration,0,1,0,0,0,0
clones/django/django\tests\db_functions\migrations\0002_create_test_models.py,Migration,0,1,0,0,0,0
clones/django/django\tests\db_functions\text\test_chr.py,ChrTests,4,1,0,14,0,6
clones/django/django\tests\db_functions\text\test_concat.py,ConcatTests,6,1,0,28,0,15
clones/django/django\tests\db_functions\text\test_left.py,LeftTests,4,1,0,15,0,6
clones/django/django\tests\db_functions\text\test_length.py,LengthTests,3,1,0,12,0,3
clones/django/django\tests\db_functions\text\test_lower.py,LowerTests,3,1,0,12,0,3
clones/django/django\tests\db_functions\text\test_md5.py,MD5Tests,3,1,0,12,0,3
clones/django/django\tests\db_functions\text\test_ord.py,OrdTests,3,1,0,13,0,3
clones/django/django\tests\db_functions\text\test_pad.py,PadTests,3,1,0,14,0,3
clones/django/django\tests\db_functions\text\test_repeat.py,RepeatTests,2,1,0,10,0,1
clones/django/django\tests\db_functions\text\test_replace.py,ReplaceTests,6,1,0,15,0,15
clones/django/django\tests\db_functions\text\test_reverse.py,ReverseTests,5,1,0,17,0,10
clones/django/django\tests\db_functions\text\test_right.py,RightTests,4,1,0,15,0,6
clones/django/django\tests\db_functions\text\test_sha1.py,SHA1Tests,3,1,0,12,0,3
clones/django/django\tests\db_functions\text\test_sha224.py,SHA224Tests,4,1,0,16,0,6
clones/django/django\tests\db_functions\text\test_sha256.py,SHA256Tests,3,1,0,12,0,3
clones/django/django\tests\db_functions\text\test_sha384.py,SHA384Tests,3,1,0,12,0,3
clones/django/django\tests\db_functions\text\test_sha512.py,SHA512Tests,3,1,0,12,0,3
clones/django/django\tests\db_functions\text\test_strindex.py,StrIndexTests,5,1,0,15,0,10
clones/django/django\tests\db_functions\text\test_substr.py,SubstrTests,4,1,0,18,0,6
clones/django/django\tests\db_functions\text\test_trim.py,TrimTests,2,1,0,12,0,1
clones/django/django\tests\db_functions\text\test_upper.py,UpperTests,2,1,0,10,0,1
clones/django/django\tests\db_functions\window\test_validation.py,ValidationTests,7,1,0,12,0,21
clones/django/django\tests\db_typecasts\tests.py,DBTypeCasts,1,1,0,5,0,0
clones/django/django\tests\db_utils\tests.py,ConnectionHandlerTests,6,1,0,14,0,15
clones/django/django\tests\db_utils\tests.py,DatabaseErrorWrapperTests,1,1,0,8,0,0
clones/django/django\tests\db_utils\tests.py,LoadBackendTests,1,1,0,5,0,0
clones/django/django\tests\decorators\tests.py,DecoratorsTest,4,1,0,18,0,6
clones/django/django\tests\decorators\tests.py,ClsDec,2,1,0,4,0,1
clones/django/django\tests\decorators\tests.py,MethodDecoratorTests,11,1,0,31,0,55
clones/django/django\tests\decorators\tests.py,XFrameOptionsDecoratorsTests,3,1,0,11,0,3
clones/django/django\tests\decorators\tests.py,NeverCacheDecoratorTest,2,1,0,10,0,1
clones/django/django\tests\decorators\tests.py,CacheControlDecoratorTest,1,1,0,7,0,0
clones/django/django\tests\defer\models.py,Secondary,0,1,0,0,0,0
clones/django/django\tests\defer\models.py,Primary,1,1,3,1,0,0
clones/django/django\tests\defer\models.py,Child,0,2,1,0,0,0
clones/django/django\tests\defer\models.py,BigChild,0,2,0,0,0,0
clones/django/django\tests\defer\models.py,ChildProxy,0,3,0,0,0,0
clones/django/django\tests\defer\models.py,Meta,0,1,0,0,0,0
clones/django/django\tests\defer\models.py,RefreshPrimaryProxy,1,2,0,7,0,0
clones/django/django\tests\defer\models.py,ShadowParent,0,1,1,0,0,0
clones/django/django\tests\defer\models.py,ShadowChild,0,2,0,0,0,0
clones/django/django\tests\defer\tests.py,AssertionMixin,1,1,3,4,0,0
clones/django/django\tests\defer\tests.py,DeferTests,21,2,0,35,1,210
clones/django/django\tests\defer\tests.py,BigChildDeferTests,6,2,0,12,1,15
clones/django/django\tests\defer\tests.py,TestDefer2,5,2,0,16,1,10
clones/django/django\tests\defer_regress\models.py,Item,0,1,1,0,0,0
clones/django/django\tests\defer_regress\models.py,RelatedItem,0,1,1,0,0,0
clones/django/django\tests\defer_regress\models.py,ProxyRelated,0,2,0,0,0,0
clones/django/django\tests\defer_regress\models.py,Meta,0,1,0,0,0,0
clones/django/django\tests\defer_regress\models.py,Child,0,1,0,0,0,0
clones/django/django\tests\defer_regress\models.py,Leaf,0,1,0,0,0,0
clones/django/django\tests\defer_regress\models.py,ResolveThis,0,1,0,0,0,0
clones/django/django\tests\defer_regress\models.py,Proxy,0,2,0,0,0,0
clones/django/django\tests\defer_regress\models.py,SimpleItem,0,1,0,0,0,0
clones/django/django\tests\defer_regress\models.py,Feature,0,1,0,0,0,0
clones/django/django\tests\defer_regress\models.py,SpecialFeature,0,1,0,0,0,0
clones/django/django\tests\defer_regress\models.py,OneToOneItem,0,1,0,0,0,0
clones/django/django\tests\defer_regress\models.py,ItemAndSimpleItem,0,1,0,0,0,0
clones/django/django\tests\defer_regress\models.py,Profile,0,1,0,0,0,0
clones/django/django\tests\defer_regress\models.py,Location,0,1,0,0,0,0
clones/django/django\tests\defer_regress\models.py,Request,0,1,0,0,0,0
clones/django/django\tests\defer_regress\models.py,Base,0,1,1,0,0,0
clones/django/django\tests\defer_regress\models.py,Derived,0,2,0,0,0,0
clones/django/django\tests\defer_regress\tests.py,DeferRegressionTest,10,1,0,36,0,45
clones/django/django\tests\defer_regress\tests.py,DeferAnnotateSelectRelatedTest,1,1,0,9,0,0
clones/django/django\tests\defer_regress\tests.py,DeferDeletionSignalsTests,7,1,0,15,0,21
clones/django/django\tests\delete\models.py,P,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,R,0,1,1,0,0,0
clones/django/django\tests\delete\models.py,S,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,T,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,U,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,RChild,0,2,1,0,0,0
clones/django/django\tests\delete\models.py,RChildChild,0,3,0,0,0,0
clones/django/django\tests\delete\models.py,A,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,B,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,M,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,MR,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,MRNull,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,Avatar,0,1,1,0,0,0
clones/django/django\tests\delete\models.py,AvatarProxy,0,2,0,0,0,0
clones/django/django\tests\delete\models.py,Meta,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,User,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,HiddenUser,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,HiddenUserProfile,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,M2MTo,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,M2MFrom,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,Parent,0,1,1,0,0,0
clones/django/django\tests\delete\models.py,Child,0,2,0,0,0,0
clones/django/django\tests\delete\models.py,Base,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,RelToBase,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,Origin,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,Referrer,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,SecondReferrer,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,DeleteTop,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,B1,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,B2,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,B3,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,DeleteBottom,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,GenericB1,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,GenericB2,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,GenericDeleteBottom,0,1,0,0,0,0
clones/django/django\tests\delete\models.py,GenericDeleteBottomParent,0,1,0,0,0,0
clones/django/django\tests\delete\tests.py,OnDeleteTests,28,1,0,48,0,378
clones/django/django\tests\delete\tests.py,DeletionTests,18,1,0,62,0,153
clones/django/django\tests\delete\tests.py,FastDeleteTests,12,1,0,34,0,66
clones/django/django\tests\delete_regress\models.py,Award,0,1,0,0,0,0
clones/django/django\tests\delete_regress\models.py,AwardNote,0,1,0,0,0,0
clones/django/django\tests\delete_regress\models.py,Person,0,1,0,0,0,0
clones/django/django\tests\delete_regress\models.py,Book,0,1,0,0,0,0
clones/django/django\tests\delete_regress\models.py,Toy,0,1,0,0,0,0
clones/django/django\tests\delete_regress\models.py,Child,0,1,0,0,0,0
clones/django/django\tests\delete_regress\models.py,PlayedWith,0,1,0,0,0,0
clones/django/django\tests\delete_regress\models.py,PlayedWithNote,0,1,0,0,0,0
clones/django/django\tests\delete_regress\models.py,Contact,0,1,1,0,0,0
clones/django/django\tests\delete_regress\models.py,Email,0,2,0,0,0,0
clones/django/django\tests\delete_regress\models.py,Researcher,0,1,0,0,0,0
clones/django/django\tests\delete_regress\models.py,Food,0,1,0,0,0,0
clones/django/django\tests\delete_regress\models.py,Eaten,0,1,0,0,0,0
clones/django/django\tests\delete_regress\models.py,Policy,0,1,0,0,0,0
clones/django/django\tests\delete_regress\models.py,Version,0,1,0,0,0,0
clones/django/django\tests\delete_regress\models.py,Location,0,1,0,0,0,0
clones/django/django\tests\delete_regress\models.py,Item,0,1,0,0,0,0
clones/django/django\tests\delete_regress\models.py,File,0,1,1,0,0,0
clones/django/django\tests\delete_regress\models.py,Image,0,2,1,0,0,0
clones/django/django\tests\delete_regress\models.py,Meta,0,1,0,0,0,0
clones/django/django\tests\delete_regress\models.py,Photo,0,3,0,0,0,0
clones/django/django\tests\delete_regress\models.py,FooImage,0,1,0,0,0,0
clones/django/django\tests\delete_regress\models.py,FooFile,0,1,1,0,0,0
clones/django/django\tests\delete_regress\models.py,FooPhoto,0,1,0,0,0,0
clones/django/django\tests\delete_regress\models.py,FooFileProxy,0,2,0,0,0,0
clones/django/django\tests\delete_regress\models.py,OrgUnit,0,1,0,0,0,0
clones/django/django\tests\delete_regress\models.py,Login,0,1,0,0,0,0
clones/django/django\tests\delete_regress\models.py,House,0,1,0,0,0,0
clones/django/django\tests\delete_regress\models.py,OrderedPerson,0,1,0,0,0,0
clones/django/django\tests\delete_regress\tests.py,DeleteLockingTest,3,1,0,16,0,3
clones/django/django\tests\delete_regress\tests.py,DeleteCascadeTests,3,1,0,8,0,3
clones/django/django\tests\delete_regress\tests.py,DeleteCascadeTransactionTests,2,1,0,7,0,1
clones/django/django\tests\delete_regress\tests.py,LargeDeleteTests,1,1,0,9,0,0
clones/django/django\tests\delete_regress\tests.py,ProxyDeleteTest,6,1,0,21,0,15
clones/django/django\tests\delete_regress\tests.py,Ticket19102Tests,5,1,0,19,0,10
clones/django/django\tests\delete_regress\tests.py,DeleteTests,3,1,0,15,0,3
clones/django/django\tests\delete_regress\tests.py,DeleteDistinct,1,1,0,4,0,0
clones/django/django\tests\deprecation\tests.py,RenameManagerMethods,0,1,0,0,0,0
clones/django/django\tests\deprecation\tests.py,RenameMethodsTests,6,1,0,17,0,15
clones/django/django\tests\deprecation\tests.py,DeprecationInstanceCheckTest,1,1,0,3,0,0
clones/django/django\tests\deprecation\test_csrf_cookie_masked.py,CsrfCookieMaskedDeprecationTests,3,1,0,8,0,3
clones/django/django\tests\deprecation\test_middleware_mixin.py,MiddlewareMixinTests,4,1,0,24,0,6
clones/django/django\tests\deprecation\test_use_l10n.py,DeprecationTests,4,1,0,10,0,6
clones/django/django\tests\dispatch\tests.py,Callable,2,1,0,2,0,1
clones/django/django\tests\dispatch\tests.py,DispatcherTests,18,1,0,44,0,153
clones/django/django\tests\dispatch\tests.py,ReceiverTestCase,2,1,0,7,0,1
clones/django/django\tests\distinct_on_fields\models.py,Tag,1,1,0,1,0,0
clones/django/django\tests\distinct_on_fields\models.py,Meta,0,1,0,0,0,0
clones/django/django\tests\distinct_on_fields\models.py,Celebrity,1,1,0,1,0,0
clones/django/django\tests\distinct_on_fields\models.py,Fan,0,1,0,0,0,0
clones/django/django\tests\distinct_on_fields\models.py,Staff,1,1,0,1,0,0
clones/django/django\tests\distinct_on_fields\models.py,StaffTag,1,1,0,1,0,0
clones/django/django\tests\distinct_on_fields\tests.py,DistinctOnTests,8,1,0,33,0,28
clones/django/django\tests\empty\models.py,Empty,0,1,0,0,0,0
clones/django/django\tests\empty\tests.py,EmptyModelTests,1,1,0,9,0,0
clones/django/django\tests\empty_models\test_commands.py,CoreCommandsNoOutputTests,2,1,0,6,0,1
clones/django/django\tests\expressions\models.py,Manager,0,1,0,0,0,0
clones/django/django\tests\expressions\models.py,Employee,1,1,1,1,0,0
clones/django/django\tests\expressions\models.py,RemoteEmployee,0,2,0,0,0,0
clones/django/django\tests\expressions\models.py,Company,1,1,0,1,0,0
clones/django/django\tests\expressions\models.py,Number,1,1,0,1,0,0
clones/django/django\tests\expressions\models.py,Experiment,1,1,0,1,0,0
clones/django/django\tests\expressions\models.py,Meta,0,1,0,0,0,0
clones/django/django\tests\expressions\models.py,Result,1,1,0,1,0,0
clones/django/django\tests\expressions\models.py,Time,1,1,0,2,0,0
clones/django/django\tests\expressions\models.py,SimulationRun,1,1,0,1,0,0
clones/django/django\tests\expressions\models.py,UUIDPK,0,1,0,0,0,0
clones/django/django\tests\expressions\models.py,UUID,0,1,0,0,0,0
clones/django/django\tests\expressions\tests.py,BasicExpressionsTests,63,1,0,126,0,1953
clones/django/django\tests\expressions\tests.py,IterableLookupInnerExpressionsTests,7,1,0,23,0,21
clones/django/django\tests\expressions\tests.py,FTests,5,1,0,12,0,10
clones/django/django\tests\expressions\tests.py,ExpressionsTests,3,1,0,12,0,3
clones/django/django\tests\expressions\tests.py,SimpleExpressionTests,2,1,0,9,0,1
clones/django/django\tests\expressions\tests.py,ExpressionsNumericTests,7,1,0,28,0,21
clones/django/django\tests\expressions\tests.py,ExpressionOperatorTests,21,1,0,39,0,210
clones/django/django\tests\expressions\tests.py,FTimeDeltaTests,26,1,0,66,0,325
clones/django/django\tests\expressions\tests.py,ValueTests,13,1,0,45,0,78
clones/django/django\tests\expressions\tests.py,ExistsTests,1,1,0,12,0,0
clones/django/django\tests\expressions\tests.py,FieldTransformTests,4,1,0,13,0,6
clones/django/django\tests\expressions\tests.py,ReprTests,5,1,0,33,0,10
clones/django/django\tests\expressions\tests.py,CombinableTests,5,1,0,9,0,10
clones/django/django\tests\expressions\tests.py,CombinedExpressionTests,1,1,0,7,0,0
clones/django/django\tests\expressions\tests.py,ExpressionWrapperTests,2,1,0,8,0,1
clones/django/django\tests\expressions\tests.py,OrderByTests,2,1,0,7,0,1
clones/django/django\tests\expressions\test_queryset_values.py,ValuesExpressionsTests,6,1,0,15,0,15
clones/django/django\tests\expressions_case\models.py,CaseTestModel,0,1,0,0,0,0
clones/django/django\tests\expressions_case\models.py,O2OCaseTestModel,0,1,0,0,0,0
clones/django/django\tests\expressions_case\models.py,FKCaseTestModel,0,1,0,0,0,0
clones/django/django\tests\expressions_case\models.py,Client,0,1,0,0,0,0
clones/django/django\tests\expressions_case\tests.py,CaseExpressionTests,80,1,0,128,0,3160
clones/django/django\tests\expressions_case\tests.py,CaseDocumentationExamples,7,1,0,28,0,21
clones/django/django\tests\expressions_case\tests.py,CaseWhenTests,3,1,0,9,0,3
clones/django/django\tests\expressions_window\models.py,Classification,0,1,0,0,0,0
clones/django/django\tests\expressions_window\models.py,Employee,0,1,0,0,0,0
clones/django/django\tests\expressions_window\models.py,Detail,0,1,0,0,0,0
clones/django/django\tests\expressions_window\models.py,Meta,0,1,0,0,0,0
clones/django/django\tests\expressions_window\tests.py,WindowFunctionTests,42,1,0,101,0,861
clones/django/django\tests\expressions_window\tests.py,WindowUnsupportedTests,1,1,0,7,0,0
clones/django/django\tests\expressions_window\tests.py,NonQueryWindowTests,9,1,0,33,0,36
clones/django/django\tests\extra_regress\models.py,RevisionableModel,2,1,0,5,0,1
clones/django/django\tests\extra_regress\models.py,Order,0,1,0,0,0,0
clones/django/django\tests\extra_regress\models.py,TestObject,1,1,0,1,0,0
clones/django/django\tests\extra_regress\tests.py,ExtraRegressTests,13,1,0,33,0,78
clones/django/django\tests\field_deconstruction\tests.py,FieldDeconstructionTests,35,1,0,73,0,595
clones/django/django\tests\field_defaults\models.py,Article,1,1,0,1,0,0
clones/django/django\tests\field_defaults\tests.py,DefaultTests,1,1,0,7,0,0
clones/django/django\tests\field_subclassing\fields.py,CustomTypedField,1,1,0,1,0,0
clones/django/django\tests\field_subclassing\fields.py,CustomDeferredAttribute,3,1,0,8,0,2
clones/django/django\tests\field_subclassing\fields.py,CustomDescriptorField,0,1,0,0,0,0
clones/django/django\tests\field_subclassing\tests.py,TestDbType,1,1,0,4,0,0
clones/django/django\tests\field_subclassing\tests.py,DescriptorClassTest,1,1,0,6,0,0
clones/django/django\tests\files\tests.py,FileTests,21,1,0,52,0,210
clones/django/django\tests\files\tests.py,NoNameFileTestCase,2,1,0,6,0,1
clones/django/django\tests\files\tests.py,ContentFileTestCase,5,1,0,12,0,10
clones/django/django\tests\files\tests.py,InMemoryUploadedFileTests,1,1,0,6,0,0
clones/django/django\tests\files\tests.py,TemporaryUploadedFileTests,2,1,0,9,0,1
clones/django/django\tests\files\tests.py,DimensionClosingBug,2,1,0,13,0,1
clones/django/django\tests\files\tests.py,InconsistentGetImageDimensionsBug,2,1,0,9,0,1
clones/django/django\tests\files\tests.py,GetImageDimensionsTests,4,1,0,11,0,6
clones/django/django\tests\files\tests.py,FileMoveSafeTests,2,1,0,10,0,1
clones/django/django\tests\files\tests.py,SpooledTempTests,2,1,0,6,0,1
clones/django/django\tests\file_storage\models.py,CustomValidNameStorage,1,1,0,1,0,0
clones/django/django\tests\file_storage\models.py,CallableStorage,1,1,0,1,0,0
clones/django/django\tests\file_storage\models.py,Storage,3,1,0,5,0,3
clones/django/django\tests\file_storage\tests.py,GetStorageClassTests,4,1,0,8,0,6
clones/django/django\tests\file_storage\tests.py,FileSystemStorageTests,2,1,0,8,0,1
clones/django/django\tests\file_storage\tests.py,FileStorageTests,30,1,3,98,0,432
clones/django/django\tests\file_storage\tests.py,CustomStorage,1,1,0,5,0,0
clones/django/django\tests\file_storage\tests.py,CustomStorageTests,1,2,0,5,0,0
clones/django/django\tests\file_storage\tests.py,OverwritingStorage,1,1,0,1,0,0
clones/django/django\tests\file_storage\tests.py,OverwritingStorageTests,1,2,0,11,0,0
clones/django/django\tests\file_storage\tests.py,DiscardingFalseContentStorage,1,1,0,3,0,0
clones/django/django\tests\file_storage\tests.py,DiscardingFalseContentStorageTests,1,2,0,8,0,0
clones/django/django\tests\file_storage\tests.py,FileFieldStorageTests,17,1,0,53,1,136
clones/django/django\tests\file_storage\tests.py,FieldCallableFileStorageTests,8,1,0,20,0,28
clones/django/django\tests\file_storage\tests.py,SlowFile,1,1,0,4,0,0
clones/django/django\tests\file_storage\tests.py,FileSaveRaceConditionTest,4,1,0,17,0,6
clones/django/django\tests\file_storage\tests.py,FileStoragePermissions,6,1,0,17,0,15
clones/django/django\tests\file_storage\tests.py,FileStoragePathParsing,4,1,0,16,0,6
clones/django/django\tests\file_storage\tests.py,ContentFileStorageTestCase,3,1,0,8,0,3
clones/django/django\tests\file_storage\tests.py,FileLikeObjectTestCase,3,1,0,12,0,3
clones/django/django\tests\file_storage\test_generate_filename.py,AWSS3Storage,4,1,0,5,0,6
clones/django/django\tests\file_storage\test_generate_filename.py,GenerateFilenameStorageTests,11,1,0,22,2,55
clones/django/django\tests\file_uploads\models.py,FileModel,0,1,0,0,0,0
clones/django/django\tests\file_uploads\tests.py,FileUploadTests,30,1,0,81,1,432
clones/django/django\tests\file_uploads\tests.py,DirectoryCreationTests,4,1,0,18,1,5
clones/django/django\tests\file_uploads\tests.py,MultiParserTests,8,1,0,16,0,28
clones/django/django\tests\file_uploads\uploadhandler.py,QuotaUploadHandler,3,1,0,7,1,3
clones/django/django\tests\file_uploads\uploadhandler.py,StopUploadTemporaryFileHandler,1,1,0,2,0,0
clones/django/django\tests\file_uploads\uploadhandler.py,CustomUploadError,0,1,0,0,0,0
clones/django/django\tests\file_uploads\uploadhandler.py,ErroringUploadHandler,1,1,0,2,0,0
clones/django/django\tests\file_uploads\uploadhandler.py,TraversalUploadHandler,4,1,0,13,1,5
clones/django/django\tests\filtered_relation\models.py,Author,0,1,0,0,0,0
clones/django/django\tests\filtered_relation\models.py,Editor,0,1,0,0,0,0
clones/django/django\tests\filtered_relation\models.py,Book,0,1,0,0,0,0
clones/django/django\tests\filtered_relation\models.py,Borrower,0,1,0,0,0,0
clones/django/django\tests\filtered_relation\models.py,Reservation,0,1,0,0,0,0
clones/django/django\tests\filtered_relation\models.py,RentalSession,0,1,0,0,0,0
clones/django/django\tests\filtered_relation\models.py,Seller,0,1,0,0,0,0
clones/django/django\tests\filtered_relation\models.py,Currency,0,1,0,0,0,0
clones/django/django\tests\filtered_relation\models.py,ExchangeRate,0,1,0,0,0,0
clones/django/django\tests\filtered_relation\models.py,BookDailySales,0,1,0,0,0,0
clones/django/django\tests\filtered_relation\tests.py,FilteredRelationTests,41,1,0,76,0,820
clones/django/django\tests\filtered_relation\tests.py,FilteredRelationAggregationTests,2,1,0,16,0,1
clones/django/django\tests\filtered_relation\tests.py,FilteredRelationAnalyticalAggregationTests,2,1,0,19,0,1
clones/django/django\tests\fixtures\models.py,Category,1,1,0,1,0,0
clones/django/django\tests\fixtures\models.py,Meta,0,1,0,0,0,0
clones/django/django\tests\fixtures\models.py,Article,1,1,0,1,0,0
clones/django/django\tests\fixtures\models.py,Blog,1,1,0,1,0,0
clones/django/django\tests\fixtures\models.py,Tag,1,1,0,1,0,0
clones/django/django\tests\fixtures\models.py,PersonManager,1,1,1,2,0,0
clones/django/django\tests\fixtures\models.py,Person,2,1,1,2,0,1
clones/django/django\tests\fixtures\models.py,SpyManager,1,2,0,4,0,0
clones/django/django\tests\fixtures\models.py,Spy,0,2,1,0,0,0
clones/django/django\tests\fixtures\models.py,ProxySpy,0,3,0,0,0,0
clones/django/django\tests\fixtures\models.py,Visa,1,1,0,3,0,0
clones/django/django\tests\fixtures\models.py,Book,1,1,0,3,0,0
clones/django/django\tests\fixtures\models.py,PrimaryKeyUUIDModel,0,1,0,0,0,0
clones/django/django\tests\fixtures\models.py,NaturalKeyManager,1,1,0,2,0,0
clones/django/django\tests\fixtures\models.py,NaturalKeyThing,2,1,0,2,0,1
clones/django/django\tests\fixtures\models.py,CircularA,1,1,0,1,0,0
clones/django/django\tests\fixtures\models.py,CircularB,1,1,0,1,0,0
clones/django/django\tests\fixtures\tests.py,TestCaseFixtureLoadingTests,1,1,1,3,0,0
clones/django/django\tests\fixtures\tests.py,SubclassTestCaseFixtureLoadingTests,1,2,0,3,0,0
clones/django/django\tests\fixtures\tests.py,DumpDataAssertMixin,1,1,4,14,0,0
clones/django/django\tests\fixtures\tests.py,FixtureLoadingTests,36,2,0,70,1,630
clones/django/django\tests\fixtures\tests.py,NonexistentFixtureTests,2,1,0,7,0,1
clones/django/django\tests\fixtures\tests.py,FixtureTransactionTests,1,2,0,7,1,0
clones/django/django\tests\fixtures\tests.py,ForwardReferenceTests,4,2,0,13,1,6
clones/django/django\tests\fixtures\tests.py,CircularReferenceTests,2,2,0,6,1,1
clones/django/django\tests\fixtures_model_package\tests.py,SampleTestCase,1,1,0,3,0,0
clones/django/django\tests\fixtures_model_package\tests.py,FixtureTestCase,1,1,0,5,0,0
clones/django/django\tests\fixtures_model_package\models\__init__.py,Article,1,1,0,1,0,0
clones/django/django\tests\fixtures_model_package\models\__init__.py,Meta,0,1,0,0,0,0
clones/django/django\tests\fixtures_regress\models.py,Animal,1,1,0,1,0,0
clones/django/django\tests\fixtures_regress\models.py,Plant,0,1,0,0,0,0
clones/django/django\tests\fixtures_regress\models.py,Meta,0,1,0,0,0,0
clones/django/django\tests\fixtures_regress\models.py,Stuff,1,1,0,2,0,0
clones/django/django\tests\fixtures_regress\models.py,Absolute,0,1,0,0,0,0
clones/django/django\tests\fixtures_regress\models.py,Parent,0,1,2,0,0,0
clones/django/django\tests\fixtures_regress\models.py,Child,0,2,0,0,0,0
clones/django/django\tests\fixtures_regress\models.py,Channel,0,1,0,0,0,0
clones/django/django\tests\fixtures_regress\models.py,Article,0,1,2,0,0,0
clones/django/django\tests\fixtures_regress\models.py,SpecialArticle,0,2,0,0,0,0
clones/django/django\tests\fixtures_regress\models.py,CommonFeature,0,2,1,0,0,0
clones/django/django\tests\fixtures_regress\models.py,Feature,0,3,0,0,0,0
clones/django/django\tests\fixtures_regress\models.py,Widget,1,1,1,1,0,0
clones/django/django\tests\fixtures_regress\models.py,WidgetProxy,0,2,0,0,0,0
clones/django/django\tests\fixtures_regress\models.py,TestManager,1,1,0,2,0,0
clones/django/django\tests\fixtures_regress\models.py,Store,2,1,0,2,0,1
clones/django/django\tests\fixtures_regress\models.py,Person,2,1,0,2,0,1
clones/django/django\tests\fixtures_regress\models.py,Book,1,1,0,3,0,0
clones/django/django\tests\fixtures_regress\models.py,NKManager,1,1,0,2,0,0
clones/django/django\tests\fixtures_regress\models.py,NKChild,2,2,0,2,0,1
clones/django/django\tests\fixtures_regress\models.py,RefToNKChild,1,1,0,4,0,0
clones/django/django\tests\fixtures_regress\models.py,Circle1,1,1,0,1,0,0
clones/django/django\tests\fixtures_regress\models.py,Circle2,1,1,0,1,0,0
clones/django/django\tests\fixtures_regress\models.py,Circle3,1,1,0,1,0,0
clones/django/django\tests\fixtures_regress\models.py,Circle4,1,1,0,1,0,0
clones/django/django\tests\fixtures_regress\models.py,Circle5,1,1,0,1,0,0
clones/django/django\tests\fixtures_regress\models.py,Circle6,1,1,0,1,0,0
clones/django/django\tests\fixtures_regress\models.py,ExternalDependency,1,1,0,1,0,0
clones/django/django\tests\fixtures_regress\models.py,Thingy,0,1,0,0,0,0
clones/django/django\tests\fixtures_regress\models.py,M2MToSelf,0,1,0,0,0,0
clones/django/django\tests\fixtures_regress\models.py,BaseNKModel,2,1,16,2,0,1
clones/django/django\tests\fixtures_regress\models.py,M2MSimpleA,0,2,0,0,0,0
