arquivo,loc,lloc,sloc,comments,multi,blank,average_complexity,maintainability_index
clones/django/django\tests\foreign_object\tests.py,736,306,569,48,24,95,1.372093023255814,46.81857800773156
clones/django/django\tests\foreign_object\test_agnostic_order_trimjoin.py,27,13,21,0,0,6,1.25,100.0
clones/django/django\tests\foreign_object\test_empty_join.py,48,20,38,0,4,6,3.0,100.0
clones/django/django\tests\foreign_object\test_forms.py,30,23,21,4,0,5,1.5,100.0
clones/django/django\tests\foreign_object\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\foreign_object\models\article.py,110,56,76,1,7,26,1.7647058823529411,65.56641018857182
clones/django/django\tests\foreign_object\models\customers.py,41,16,33,1,0,8,1.0,100.0
clones/django/django\tests\foreign_object\models\empty_join.py,119,55,80,0,16,23,1.4,78.92660259112013
clones/django/django\tests\foreign_object\models\person.py,112,44,81,8,0,23,1.6666666666666667,76.32465118593173
clones/django/django\tests\foreign_object\models\__init__.py,21,5,20,0,0,1,0.0,100.0
clones/django/django\tests\forms_tests\models.py,140,53,94,0,7,38,1.0714285714285714,73.04280956459257
clones/django/django\tests\forms_tests\urls.py,8,3,6,0,0,2,0.0,100.0
clones/django/django\tests\forms_tests\views.py,29,21,20,0,0,9,1.0,100.0
clones/django/django\tests\forms_tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\forms_tests\field_tests\test_base.py,41,32,31,0,0,10,1.3333333333333333,100.0
clones/django/django\tests\forms_tests\field_tests\test_booleanfield.py,64,54,54,3,0,7,1.1666666666666667,100.0
clones/django/django\tests\forms_tests\field_tests\test_charfield.py,160,123,117,5,16,21,1.0769230769230769,100.0
clones/django/django\tests\forms_tests\field_tests\test_choicefield.py,150,108,126,0,0,24,1.2666666666666666,100.0
clones/django/django\tests\forms_tests\field_tests\test_combofield.py,37,24,34,0,0,3,1.3333333333333333,100.0
clones/django/django\tests\forms_tests\field_tests\test_datetimefield.py,128,43,121,3,0,7,1.6666666666666667,100.0
clones/django/django\tests\forms_tests\field_tests\test_decimalfield.py,234,152,209,4,4,18,1.1333333333333333,100.0
clones/django/django\tests\forms_tests\field_tests\test_durationfield.py,78,49,68,0,0,10,1.125,100.0
clones/django/django\tests\forms_tests\field_tests\test_emailfield.py,76,45,66,2,0,8,1.1428571428571428,100.0
clones/django/django\tests\forms_tests\field_tests\test_filepathfield.py,113,52,97,0,0,16,1.4166666666666667,50.729018570058976
clones/django/django\tests\forms_tests\field_tests\test_floatfield.py,163,115,138,1,8,17,1.1538461538461537,59.38908729794226
clones/django/django\tests\forms_tests\field_tests\test_genericipaddressfield.py,189,116,178,3,0,8,1.1428571428571428,100.0
clones/django/django\tests\forms_tests\field_tests\test_multiplechoicefield.py,78,66,72,0,0,6,1.1666666666666667,100.0
clones/django/django\tests\forms_tests\field_tests\test_multivaluefield.py,224,91,184,0,10,30,1.44,62.877632833402906
clones/django/django\tests\forms_tests\field_tests\test_nullbooleanfield.py,81,59,65,5,0,11,1.1666666666666667,100.0
clones/django/django\tests\forms_tests\field_tests\test_regexfield.py,89,69,78,0,0,11,1.1,100.0
clones/django/django\tests\forms_tests\field_tests\test_slugfield.py,26,22,22,0,0,4,1.25,100.0
clones/django/django\tests\forms_tests\field_tests\test_splitdatetimefield.py,94,55,87,0,0,7,1.2,100.0
clones/django/django\tests\forms_tests\field_tests\test_timefield.py,45,37,37,1,0,7,1.2,100.0
clones/django/django\tests\forms_tests\field_tests\test_typedchoicefield.py,89,50,64,8,4,13,1.1111111111111112,72.6963927648893
clones/django/django\tests\forms_tests\field_tests\test_typedmultiplechoicefield.py,85,50,60,8,4,13,1.1,72.24642693886422
clones/django/django\tests\forms_tests\field_tests\test_uuidfield.py,32,25,25,0,0,7,1.1666666666666667,100.0
clones/django/django\tests\forms_tests\field_tests\__init__.py,9,6,6,0,0,3,1.5,100.0
clones/django/django\tests\forms_tests\field_tests\filepathfield_test_dir\a.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\forms_tests\field_tests\filepathfield_test_dir\ab.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\forms_tests\field_tests\filepathfield_test_dir\b.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\forms_tests\field_tests\filepathfield_test_dir\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\forms_tests\field_tests\filepathfield_test_dir\c\d.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\forms_tests\field_tests\filepathfield_test_dir\c\e.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\forms_tests\field_tests\filepathfield_test_dir\c\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\forms_tests\field_tests\filepathfield_test_dir\c\f\g.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\forms_tests\field_tests\filepathfield_test_dir\c\f\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\forms_tests\field_tests\filepathfield_test_dir\h\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\forms_tests\field_tests\filepathfield_test_dir\j\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\forms_tests\templatetags\tags.py,21,15,15,0,0,6,2.6666666666666665,69.06543096516874
clones/django/django\tests\forms_tests\templatetags\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\forms_tests\tests\test_formsets.py,1959,808,1584,117,128,174,1.4857142857142858,23.881885737443646
clones/django/django\tests\forms_tests\tests\test_i18n.py,128,40,110,4,0,14,1.1666666666666667,100.0
clones/django/django\tests\forms_tests\tests\test_input_formats.py,965,538,515,186,40,198,1.1764705882352942,100.0
clones/django/django\tests\forms_tests\tests\test_media.py,871,389,691,66,8,103,1.3170731707317074,37.13235194962329
clones/django/django\tests\forms_tests\tests\test_renderers.py,84,45,65,1,0,17,1.3636363636363635,61.95666843882416
clones/django/django\tests\forms_tests\tests\test_utils.py,277,101,234,15,3,25,1.0769230769230769,100.0
clones/django/django\tests\forms_tests\tests\test_validators.py,176,87,155,0,0,21,1.8888888888888888,44.143536833665834
clones/django/django\tests\forms_tests\tests\test_widgets.py,24,15,16,0,3,5,1.5,88.91945590840633
clones/django/django\tests\forms_tests\tests\__init__.py,16,10,12,0,0,4,1.0,73.1756852057256
clones/django/django\tests\forms_tests\widget_tests\base.py,39,23,31,2,0,6,3.3333333333333335,79.166395739457
clones/django/django\tests\forms_tests\widget_tests\test_checkboxinput.py,139,56,102,0,19,18,1.0714285714285714,100.0
clones/django/django\tests\forms_tests\widget_tests\test_checkboxselectmultiple.py,277,68,241,2,14,20,1.0769230769230769,68.41571932569983
clones/django/django\tests\forms_tests\widget_tests\test_choicewidget.py,84,50,68,1,3,11,1.125,100.0
clones/django/django\tests\forms_tests\widget_tests\test_clearablefileinput.py,252,106,182,2,32,35,1.1,100.0
clones/django/django\tests\forms_tests\widget_tests\test_dateinput.py,75,32,57,0,6,12,1.1428571428571428,100.0
clones/django/django\tests\forms_tests\widget_tests\test_datetimeinput.py,77,32,61,0,6,10,1.1666666666666667,100.0
clones/django/django\tests\forms_tests\widget_tests\test_fileinput.py,94,53,73,4,4,13,1.25,100.0
clones/django/django\tests\forms_tests\widget_tests\test_hiddeninput.py,31,17,22,2,0,7,1.25,100.0
clones/django/django\tests\forms_tests\widget_tests\test_input.py,23,11,19,2,0,3,1.5,100.0
clones/django/django\tests\forms_tests\widget_tests\test_multiplehiddeninput.py,123,39,107,0,3,13,1.1,100.0
clones/django/django\tests\forms_tests\widget_tests\test_multiwidget.py,329,116,274,2,22,31,1.5,63.42134317258398
clones/django/django\tests\forms_tests\widget_tests\test_nullbooleanselect.py,172,35,153,0,3,16,1.0833333333333333,100.0
clones/django/django\tests\forms_tests\widget_tests\test_numberinput.py,32,16,26,0,0,6,1.3333333333333333,100.0
clones/django/django\tests\forms_tests\widget_tests\test_passwordinput.py,52,21,40,0,4,8,1.2,100.0
clones/django/django\tests\forms_tests\widget_tests\test_selectdatewidget.py,754,108,699,8,6,42,1.75,47.60849431953832
clones/django/django\tests\forms_tests\widget_tests\test_selectmultiple.py,210,46,177,0,15,18,1.0833333333333333,73.96056448570577
clones/django/django\tests\forms_tests\widget_tests\test_splitdatetimewidget.py,119,40,102,0,4,13,1.1111111111111112,100.0
clones/django/django\tests\forms_tests\widget_tests\test_splithiddendatetimewidget.py,115,43,103,0,0,12,1.1428571428571428,100.0
clones/django/django\tests\forms_tests\widget_tests\test_textarea.py,78,26,67,0,0,11,1.125,100.0
clones/django/django\tests\forms_tests\widget_tests\test_timeinput.py,82,35,64,0,6,11,1.1428571428571428,100.0
clones/django/django\tests\forms_tests\widget_tests\test_widget.py,33,21,27,0,0,6,1.2,100.0
clones/django/django\tests\forms_tests\widget_tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\from_db_value\models.py,23,15,15,0,0,8,1.2,100.0
clones/django/django\tests\from_db_value\tests.py,35,26,26,0,0,9,1.125,100.0
clones/django/django\tests\from_db_value\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\generic_inline_admin\admin.py,31,17,19,0,0,12,1.0,100.0
clones/django/django\tests\generic_inline_admin\models.py,61,32,37,6,3,15,1.1428571428571428,100.0
clones/django/django\tests\generic_inline_admin\tests.py,494,296,357,12,44,87,1.2571428571428571,55.89160490718143
clones/django/django\tests\generic_inline_admin\urls.py,7,3,5,0,0,2,0.0,100.0
clones/django/django\tests\generic_inline_admin\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\generic_relations\models.py,152,79,82,3,12,54,1.25,75.57416091828023
clones/django/django\tests\generic_relations\tests.py,862,488,641,44,72,108,1.0694444444444444,39.25943217326414
clones/django/django\tests\generic_relations\test_forms.py,368,157,333,3,8,23,1.3333333333333333,52.01710472998724
clones/django/django\tests\generic_relations\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\generic_relations_regress\models.py,207,117,133,2,0,72,1.088235294117647,56.82078422505596
clones/django/django\tests\generic_relations_regress\tests.py,346,206,248,24,36,36,1.0357142857142858,59.86217170304341
clones/django/django\tests\generic_relations_regress\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\generic_views\forms.py,26,17,17,0,0,9,1.75,68.01417779800212
clones/django/django\tests\generic_views\models.py,64,43,42,0,0,22,1.3636363636363635,100.0
clones/django/django\tests\generic_views\test_base.py,614,379,382,12,98,107,1.170731707317073,52.212664535049775
clones/django/django\tests\generic_views\test_dates.py,938,545,751,53,9,121,1.1325301204819278,26.63684612126975
clones/django/django\tests\generic_views\test_detail.py,221,148,187,0,5,29,1.04,43.13199575270314
clones/django/django\tests\generic_views\test_edit.py,472,311,394,8,3,66,1.1363636363636365,31.436652886562193
clones/django/django\tests\generic_views\test_list.py,266,206,226,8,0,32,1.0714285714285714,47.52589162317841
clones/django/django\tests\generic_views\urls.py,379,9,377,15,0,2,0.0,100.0
clones/django/django\tests\generic_views\views.py,352,206,216,5,0,131,1.2597402597402598,45.475486679339824
clones/django/django\tests\generic_views\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\get_earliest_or_latest\models.py,38,19,18,2,4,14,1.1666666666666667,100.0
clones/django/django\tests\get_earliest_or_latest\tests.py,266,104,199,28,4,34,1.1538461538461537,68.42494636785015
clones/django/django\tests\get_earliest_or_latest\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\get_object_or_404\models.py,35,16,15,0,9,11,1.3333333333333333,100.0
clones/django/django\tests\get_object_or_404\tests.py,124,50,83,17,0,22,1.2,77.83003104831904
clones/django/django\tests\get_object_or_404\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\get_or_create\models.py,67,39,44,0,0,23,1.0769230769230769,100.0
clones/django/django\tests\get_or_create\tests.py,806,435,558,44,103,99,1.3166666666666667,47.792994326996144
clones/django/django\tests\get_or_create\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\gis_tests\admin.py,6,5,5,0,0,1,0.0,100.0
clones/django/django\tests\gis_tests\models.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\gis_tests\tests.py,101,74,77,1,3,20,1.7142857142857142,60.66991467613005
clones/django/django\tests\gis_tests\test_data.py,91,48,39,6,21,23,2.5384615384615383,80.01490943021672
clones/django/django\tests\gis_tests\test_fields.py,56,22,49,0,0,7,1.3333333333333333,65.8282933203344
clones/django/django\tests\gis_tests\test_geoforms.py,485,265,379,28,12,64,2.107142857142857,44.637610273307274
clones/django/django\tests\gis_tests\test_geoip2.py,184,114,148,15,0,20,2.0,56.883881306990546
clones/django/django\tests\gis_tests\test_gis_tests_utils.py,52,38,38,0,0,14,1.1428571428571428,57.88247899521356
clones/django/django\tests\gis_tests\test_measure.py,303,228,214,0,4,64,1.24,32.94661297287906
clones/django/django\tests\gis_tests\test_ptr.py,73,46,46,12,0,15,3.0,100.0
clones/django/django\tests\gis_tests\test_spatialrefsys.py,149,57,112,12,13,15,2.7142857142857144,72.61274744028474
clones/django/django\tests\gis_tests\utils.py,75,48,53,3,3,15,1.25,68.2435781038606
clones/django/django\tests\gis_tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\gis_tests\data\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\gis_tests\data\rasters\textrasters.py,16,2,12,0,3,1,0.0,100.0
clones/django/django\tests\gis_tests\data\rasters\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\gis_tests\distapp\models.py,52,33,26,0,0,19,1.1111111111111112,100.0
clones/django/django\tests\gis_tests\distapp\tests.py,796,293,575,118,31,76,2.3666666666666667,46.499135825457984
clones/django/django\tests\gis_tests\distapp\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\gis_tests\gdal_tests\tests.py,16,12,12,0,0,4,2.0,71.17942250393493
clones/django/django\tests\gis_tests\gdal_tests\test_driver.py,85,47,67,2,4,11,2.0,100.0
clones/django/django\tests\gis_tests\gdal_tests\test_ds.py,355,157,247,54,3,48,3.0833333333333335,57.51098212231924
clones/django/django\tests\gis_tests\gdal_tests\test_envelope.py,93,78,69,2,0,14,1.1538461538461537,53.351871286709304
clones/django/django\tests\gis_tests\gdal_tests\test_geom.py,634,426,479,69,0,75,1.9047619047619047,35.24386626285281
clones/django/django\tests\gis_tests\gdal_tests\test_raster.py,991,432,841,78,3,71,1.8571428571428572,31.419207661051942
clones/django/django\tests\gis_tests\gdal_tests\test_srs.py,403,158,358,11,0,27,2.4285714285714284,43.002605308891205
clones/django/django\tests\gis_tests\gdal_tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\gis_tests\geo3d\models.py,75,43,43,0,0,32,1.0769230769230769,100.0
clones/django/django\tests\gis_tests\geo3d\tests.py,360,160,244,38,41,37,2.0555555555555554,59.55067716350765
clones/django/django\tests\gis_tests\geo3d\views.py,1,0,0,1,0,0,0.0,100.0
clones/django/django\tests\gis_tests\geo3d\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\gis_tests\geoadmin\models.py,33,18,22,0,0,11,1.3333333333333333,100.0
clones/django/django\tests\gis_tests\geoadmin\tests.py,75,53,63,2,0,12,1.2857142857142858,100.0
clones/django/django\tests\gis_tests\geoadmin\urls.py,6,3,5,0,0,1,0.0,100.0
clones/django/django\tests\gis_tests\geoadmin\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\gis_tests\geoapp\feeds.py,72,33,40,8,0,24,1.2857142857142858,79.0000074280024
clones/django/django\tests\gis_tests\geoapp\models.py,104,60,62,4,0,41,1.105263157894737,73.25409096919277
clones/django/django\tests\gis_tests\geoapp\sitemaps.py,8,4,6,0,0,2,0.0,100.0
clones/django/django\tests\gis_tests\geoapp\tests.py,754,383,544,99,19,85,1.8888888888888888,42.86860163254006
clones/django/django\tests\gis_tests\geoapp\test_expressions.py,80,44,69,2,0,9,1.2857142857142858,65.7202932431703
clones/django/django\tests\gis_tests\geoapp\test_feeds.py,111,57,78,14,0,17,2.3333333333333335,100.0
clones/django/django\tests\gis_tests\geoapp\test_functions.py,843,397,685,74,5,79,2.302325581395349,30.474159042743093
clones/django/django\tests\gis_tests\geoapp\test_indexes.py,77,52,64,2,0,11,2.5,60.226315995230216
clones/django/django\tests\gis_tests\geoapp\test_regress.py,101,64,76,4,0,14,1.25,63.10729431886417
clones/django/django\tests\gis_tests\geoapp\test_serializers.py,110,58,73,3,19,15,1.125,82.77876425909442
clones/django/django\tests\gis_tests\geoapp\test_sitemaps.py,71,43,54,5,0,11,3.5,68.240841830142
clones/django/django\tests\gis_tests\geoapp\urls.py,28,11,24,0,0,4,0.0,69.59215321740865
clones/django/django\tests\gis_tests\geoapp\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\gis_tests\geogapp\models.py,44,25,28,0,0,16,1.2857142857142858,100.0
clones/django/django\tests\gis_tests\geogapp\tests.py,194,115,136,15,21,20,2.3636363636363638,64.42606087994598
clones/django/django\tests\gis_tests\geogapp\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\gis_tests\geos_tests\test_coordseq.py,15,13,13,0,0,2,4.5,67.57209011797669
clones/django/django\tests\gis_tests\geos_tests\test_geos.py,1633,1075,1204,183,7,235,2.104651162790698,10.487999507361645
clones/django/django\tests\gis_tests\geos_tests\test_geos_mutation.py,217,95,148,8,4,50,1.5454545454545454,53.35598224457984
clones/django/django\tests\gis_tests\geos_tests\test_io.py,229,133,175,17,0,37,2.3,53.94632328265216
clones/django/django\tests\gis_tests\geos_tests\test_mutable_list.py,447,426,335,11,4,88,2.4814814814814814,23.725140291871625
clones/django/django\tests\gis_tests\geos_tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\gis_tests\gis_migrations\test_commands.py,63,37,39,6,10,8,2.2,88.21589576340538
clones/django/django\tests\gis_tests\gis_migrations\test_operations.py,304,164,235,10,18,41,2.037037037037037,49.93555576269665
clones/django/django\tests\gis_tests\gis_migrations\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\gis_tests\gis_migrations\migrations\0001_setup_extensions.py,14,8,10,0,0,4,1.0,100.0
clones/django/django\tests\gis_tests\gis_migrations\migrations\0002_create_models.py,109,9,101,0,3,5,1.0,84.39521856084161
clones/django/django\tests\gis_tests\gis_migrations\migrations\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\gis_tests\inspectapp\models.py,23,18,18,0,0,5,1.0,100.0
clones/django/django\tests\gis_tests\inspectapp\tests.py,252,127,194,18,8,32,2.727272727272727,54.618710044552515
clones/django/django\tests\gis_tests\inspectapp\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\gis_tests\layermap\models.py,128,68,90,6,0,36,1.0769230769230769,100.0
clones/django/django\tests\gis_tests\layermap\tests.py,442,248,274,80,8,70,1.6296296296296295,53.175872971521784
clones/django/django\tests\gis_tests\layermap\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\gis_tests\rasterapp\models.py,25,15,17,0,0,8,1.5,100.0
clones/django/django\tests\gis_tests\rasterapp\test_rasterfield.py,456,205,336,52,26,42,2.0,53.02553911288194
clones/django/django\tests\gis_tests\rasterapp\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\gis_tests\rasterapp\migrations\0001_setup_extensions.py,14,8,10,0,0,4,1.0,100.0
clones/django/django\tests\gis_tests\rasterapp\migrations\0002_rastermodels.py,71,7,68,0,0,3,1.0,100.0
clones/django/django\tests\gis_tests\rasterapp\migrations\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\gis_tests\relatedapp\models.py,64,40,40,1,0,23,1.2307692307692308,100.0
clones/django/django\tests\gis_tests\relatedapp\tests.py,442,212,314,60,12,44,1.7916666666666667,52.2460219320499
clones/django/django\tests\gis_tests\relatedapp\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\handlers\tests.py,355,231,264,16,19,56,1.2173913043478262,57.80703499769361
clones/django/django\tests\handlers\tests_custom_error_handlers.py,46,25,29,2,3,12,1.5714285714285714,100.0
clones/django/django\tests\handlers\test_exception.py,55,27,49,0,0,6,1.2,100.0
clones/django/django\tests\handlers\urls.py,21,3,19,0,0,2,0.0,100.0
clones/django/django\tests\handlers\views.py,92,55,54,2,0,35,1.2222222222222223,100.0
clones/django/django\tests\handlers\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\httpwrappers\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\humanize_tests\tests.py,536,157,475,21,7,34,1.736842105263158,41.195655702017206
clones/django/django\tests\humanize_tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\i18n\forms.py,26,18,18,0,0,8,1.0,100.0
clones/django/django\tests\i18n\models.py,18,12,12,0,0,6,1.0,100.0
clones/django/django\tests\i18n\test_extraction.py,1096,630,847,36,65,137,1.3125,24.67219239956282
clones/django/django\tests\i18n\test_management.py,32,17,28,0,0,4,1.3333333333333333,68.01417779800212
clones/django/django\tests\i18n\test_percents.py,192,78,145,2,11,33,1.2,100.0
clones/django/django\tests\i18n\urls.py,9,6,8,0,0,1,0.0,100.0
clones/django/django\tests\i18n\urls_default_unprefixed.py,12,6,11,0,0,1,0.0,100.0
clones/django/django\tests\i18n\utils.py,64,33,38,4,10,12,1.8571428571428572,81.63445105021574
clones/django/django\tests\i18n\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\i18n\commands\__init__.py,18,9,8,5,0,5,0.0,100.0
clones/django/django\tests\i18n\contenttypes\tests.py,25,12,22,0,0,3,1.5,100.0
clones/django/django\tests\i18n\contenttypes\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\i18n\exclude\__init__.py,12,3,3,6,0,3,0.0,100.0
clones/django/django\tests\i18n\loading_app\apps.py,5,3,3,0,0,2,1.0,100.0
clones/django/django\tests\i18n\loading_app\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\i18n\obsolete_translations\__init__.py,5,2,2,2,0,1,0.0,100.0
clones/django/django\tests\i18n\other\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\i18n\other\locale\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\i18n\other\locale\de\formats.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\i18n\other\locale\de\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\i18n\other\locale\fr\formats.py,2,1,1,1,0,0,0.0,100.0
clones/django/django\tests\i18n\other\locale\fr\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\i18n\other2\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\i18n\other2\locale\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\i18n\other2\locale\de\formats.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\i18n\other2\locale\de\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\i18n\patterns\tests.py,525,287,384,10,42,88,1.2622950819672132,52.24882700501523
clones/django/django\tests\i18n\patterns\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\i18n\patterns\urls\default.py,32,8,29,0,0,3,0.0,75.42417966846843
clones/django/django\tests\i18n\patterns\urls\disabled.py,9,5,7,0,0,2,0.0,100.0
clones/django/django\tests\i18n\patterns\urls\included.py,8,4,6,0,0,2,0.0,100.0
clones/django/django\tests\i18n\patterns\urls\namespace.py,12,6,10,0,0,2,0.0,100.0
clones/django/django\tests\i18n\patterns\urls\path_unused.py,8,4,6,0,0,2,0.0,100.0
clones/django/django\tests\i18n\patterns\urls\wrong.py,10,4,9,0,0,1,0.0,100.0
clones/django/django\tests\i18n\patterns\urls\wrong_namespace.py,11,7,9,0,0,2,0.0,100.0
clones/django/django\tests\i18n\patterns\urls\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\i18n\project_dir\__init__.py,4,2,2,1,0,1,0.0,100.0
clones/django/django\tests\i18n\project_dir\app_no_locale\models.py,3,2,2,0,0,1,0.0,100.0
clones/django/django\tests\i18n\project_dir\app_no_locale\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\i18n\project_dir\app_with_locale\models.py,3,2,2,0,0,1,0.0,100.0
clones/django/django\tests\i18n\project_dir\app_with_locale\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\i18n\resolution\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\i18n\sampleproject\manage.py,12,7,7,1,0,4,0.0,97.18427176274999
clones/django/django\tests\i18n\sampleproject\update_catalogs.py,60,22,20,2,21,16,1.0,88.96106988544818
clones/django/django\tests\i18n\sampleproject\sampleproject\settings.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\i18n\sampleproject\sampleproject\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\i18n\territorial_fallback\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\i18n\unchanged\__init__.py,4,3,3,0,0,1,0.0,100.0
clones/django/django\tests\import_error_package\__init__.py,3,1,1,2,0,0,0.0,100.0
clones/django/django\tests\indexes\models.py,54,29,32,4,3,15,1.1666666666666667,100.0
clones/django/django\tests\indexes\tests.py,671,297,587,18,16,51,1.5,35.102574722468894
clones/django/django\tests\indexes\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\inline_formsets\models.py,34,21,21,0,0,13,1.2857142857142858,100.0
clones/django/django\tests\inline_formsets\tests.py,217,118,154,10,33,21,1.2,68.7549740313441
clones/django/django\tests\inline_formsets\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\inspectdb\models.py,157,97,113,2,0,42,1.0,100.0
clones/django/django\tests\inspectdb\tests.py,670,364,568,15,30,51,1.5151515151515151,34.398502026028616
clones/django/django\tests\inspectdb\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\introspection\models.py,112,61,85,0,0,27,1.0,100.0
clones/django/django\tests\introspection\tests.py,402,194,358,14,3,27,3.1363636363636362,34.519367434796244
clones/django/django\tests\introspection\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\invalid_models_tests\test_backend_specific.py,29,18,19,2,0,7,1.3333333333333333,85.81666863287013
clones/django/django\tests\invalid_models_tests\test_custom_fields.py,19,14,14,1,0,4,1.5,100.0
clones/django/django\tests\invalid_models_tests\test_deprecated_fields.py,145,37,131,0,0,14,1.1666666666666667,100.0
clones/django/django\tests\invalid_models_tests\test_models.py,2789,997,2339,24,8,418,1.2666666666666666,0.44380134290027223
clones/django/django\tests\invalid_models_tests\test_ordinary_fields.py,1414,560,1208,9,0,199,1.5483870967741935,14.0060788689477
clones/django/django\tests\invalid_models_tests\test_relative_fields.py,2041,615,1749,16,28,250,1.163265306122449,19.3718115876819
clones/django/django\tests\invalid_models_tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\known_related_objects\models.py,29,14,15,0,4,10,1.0,100.0
clones/django/django\tests\known_related_objects\tests.py,186,130,161,2,0,23,1.1818181818181819,45.09933397183946
clones/django/django\tests\known_related_objects\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\logging_tests\logconfig.py,21,14,14,0,0,7,1.5,100.0
clones/django/django\tests\logging_tests\tests.py,648,341,502,12,38,95,1.3620689655172413,42.957609425218294
clones/django/django\tests\logging_tests\urls.py,15,3,13,0,0,2,0.0,100.0
clones/django/django\tests\logging_tests\urls_i18n.py,7,5,6,0,0,1,0.0,100.0
